exchange,symbol,best_bid,best_bid_volume,best_ask,best_ask_volume,timestamp
BITFLYER,FX_BTC_JPY,17529516,0.05000000,17531596,0.03000000,2025-07-16T06:14:42.050936Z
BITFLYER,BTC_JPY,17550000,0.02170000,17552862,0.01337580,2025-07-16T06:14:42.096625Z
GMO,BTC_JPY,17525824,0.02000000,17529550,0.02000000,2025-07-16T06:14:42.119155Z
BITFLYER,FX_BTC_JPY,17529516,0.05000000,17531596,0.03000000,2025-07-16T06:14:42.187117Z
BITFLYER,BTC_JPY,17550000,0.02170000,17552860,0.02000000,2025-07-16T06:14:42.224755Z
BITFLYER,FX_BTC_JPY,17529516,0.05000000,17531596,0.03000000,2025-07-16T06:14:42.291260Z
BITFLYER,BTC_JPY,17550000,0.02170000,17552862,0.01337580,2025-07-16T06:14:42.384644Z
BITFLYER,FX_BTC_JPY,17529516,0.05000000,17530612,0.08000000,2025-07-16T06:14:42.398229Z
BITFLYER,FX_BTC_JPY,17529516,0.05000000,17530612,0.08000000,2025-07-16T06:14:42.502244Z
BITFLYER,BTC_JPY,17550000,0.02170000,17552859,0.03337580,2025-07-16T06:14:42.514836Z
GMO,BTC,17554350,0.10000000,17559949,0.09636000,2025-07-16T06:14:42.567153Z
BITFLYER,BTC_JPY,17550000,0.02170000,17552863,0.15000000,2025-07-16T06:14:42.583640Z
GMO,BTC_JPY,17525839,0.02000000,17529550,0.02000000,2025-07-16T06:14:42.627208Z
BITFLYER,BTC_JPY,17550000,0.02170000,17552863,0.15000000,2025-07-16T06:14:42.635966Z
BITFLYER,FX_BTC_JPY,17529516,0.05000000,17530612,0.08000000,2025-07-16T06:14:42.653683Z
BITFLYER,FX_BTC_JPY,17529516,0.05000000,17530612,0.08000000,2025-07-16T06:14:42.959988Z
BITFLYER,BTC_JPY,17550000,0.02170000,17552858,0.01337580,2025-07-16T06:14:42.960922Z
BITFLYER,FX_BTC_JPY,17529516,0.05000000,17530612,0.08000000,2025-07-16T06:14:42.961503Z
BITFLYER,BTC_JPY,17550000,0.02170000,17552858,0.01337580,2025-07-16T06:14:42.962114Z
GMO,BTC,17554350,0.10000000,17559900,0.10000000,2025-07-16T06:14:43.039768Z
BITFLYER,BTC_JPY,17550000,0.02170000,17552858,0.01337580,2025-07-16T06:14:43.041512Z
BITFLYER,FX_BTC_JPY,17529516,0.05000000,17530602,0.00172974,2025-07-16T06:14:43.074950Z
GMO,BTC_JPY,17524313,0.02000000,17529550,0.02000000,2025-07-16T06:14:43.135756Z
BITFLYER,FX_BTC_JPY,17529516,0.05000000,17530602,0.00172974,2025-07-16T06:14:43.171815Z
BITFLYER,BTC_JPY,17550000,0.02170000,17552858,0.01337580,2025-07-16T06:14:43.194372Z
BITFLYER,FX_BTC_JPY,17529516,0.05000000,17530602,0.00172974,2025-07-16T06:14:43.280474Z
BITFLYER,BTC_JPY,17550000,0.02170000,17552855,0.02000000,2025-07-16T06:14:43.319854Z
BITFLYER,FX_BTC_JPY,17529516,0.05000000,17530612,0.08000000,2025-07-16T06:14:43.392323Z
BITFLYER,BTC_JPY,17550000,0.02170000,17552855,0.02000000,2025-07-16T06:14:43.437751Z
BITFLYER,FX_BTC_JPY,17529516,0.05000000,17530612,0.08000000,2025-07-16T06:14:43.520742Z
GMO,BTC,17554350,0.10000000,17559899,0.09636000,2025-07-16T06:14:43.542954Z
BITFLYER,BTC_JPY,17550000,0.02170000,17552854,0.01337580,2025-07-16T06:14:43.551008Z
GMO,BTC_JPY,17525793,0.02000000,17530059,0.02000000,2025-07-16T06:14:43.633124Z
BITFLYER,FX_BTC_JPY,17529516,0.05000000,17530612,0.08000000,2025-07-16T06:14:43.666355Z
BITFLYER,BTC_JPY,17550000,0.02170000,17552854,0.01337580,2025-07-16T06:14:43.692021Z
BITFLYER,BTC_JPY,17550000,0.02170000,17550659,0.04600000,2025-07-16T06:14:43.807822Z
BITFLYER,FX_BTC_JPY,17529516,0.05000000,17530606,0.00172974,2025-07-16T06:14:43.845907Z
BITFLYER,BTC_JPY,17550000,0.02170000,17550659,0.04600000,2025-07-16T06:14:43.933114Z
BITFLYER,FX_BTC_JPY,17529516,0.05000000,17530606,0.00172974,2025-07-16T06:14:43.948598Z
GMO,BTC,17554350,0.03000000,17559898,0.02830000,2025-07-16T06:14:44.049901Z
BITFLYER,FX_BTC_JPY,17529516,0.05000000,17530606,0.00172974,2025-07-16T06:14:44.062719Z
BITFLYER,BTC_JPY,17550000,0.02170000,17550659,0.04600000,2025-07-16T06:14:44.109725Z
GMO,BTC_JPY,17524330,0.01000000,17529332,0.01000000,2025-07-16T06:14:44.152356Z
BITFLYER,FX_BTC_JPY,17529516,0.05000000,17530606,0.00172974,2025-07-16T06:14:44.191223Z
BITFLYER,BTC_JPY,17550000,0.02170000,17550659,0.04600000,2025-07-16T06:14:44.242651Z
BITFLYER,FX_BTC_JPY,17529231,0.00100000,17530606,0.00172974,2025-07-16T06:14:44.301729Z
BITFLYER,BTC_JPY,17550000,0.02170000,17551248,0.01337580,2025-07-16T06:14:44.405489Z
BITFLYER,FX_BTC_JPY,17529231,0.00100000,17530606,0.00172974,2025-07-16T06:14:44.408583Z
BITFLYER,FX_BTC_JPY,17529231,0.00100000,17530606,0.00172974,2025-07-16T06:14:44.524837Z
GMO,BTC,17554400,0.10000000,17559850,0.10000000,2025-07-16T06:14:44.551919Z
BITFLYER,BTC_JPY,17550000,0.02170000,17551248,0.01337580,2025-07-16T06:14:44.567143Z
GMO,BTC_JPY,17525603,0.02000000,17529332,0.01000000,2025-07-16T06:14:44.640241Z
BITFLYER,FX_BTC_JPY,17529231,0.00100000,17530606,0.00172974,2025-07-16T06:14:44.656109Z
GMO,BTC_JPY,17525603,0.02000000,17529332,0.01000000,2025-07-16T06:14:44.678110Z
GMO,BTC,17554400,0.10000000,17559850,0.10000000,2025-07-16T06:14:44.690598Z
BITFLYER,BTC_JPY,17550000,0.02170000,17553006,0.01337580,2025-07-16T06:14:44.713404Z
BITFLYER,FX_BTC_JPY,17529231,0.00100000,17530606,0.00172974,2025-07-16T06:14:44.759676Z
BITFLYER,BTC_JPY,17550000,0.02170000,17553006,0.01337580,2025-07-16T06:14:44.821478Z
BITFLYER,FX_BTC_JPY,17529231,0.00100000,17530606,0.00172974,2025-07-16T06:14:44.862392Z
BITFLYER,BTC_JPY,17550000,0.02170000,17553006,0.01337580,2025-07-16T06:14:44.946582Z
BITFLYER,FX_BTC_JPY,17529231,0.00100000,17530606,0.00172974,2025-07-16T06:14:44.981999Z
GMO,BTC,17554400,0.10000000,17559849,0.09636000,2025-07-16T06:14:45.056028Z
BITFLYER,BTC_JPY,17550000,0.02170000,17553003,0.02000000,2025-07-16T06:14:45.057457Z
BITFLYER,FX_BTC_JPY,17529231,0.00100000,17530606,0.00172974,2025-07-16T06:14:45.118462Z
GMO,BTC_JPY,17524312,0.03100000,17529082,0.02000000,2025-07-16T06:14:45.143510Z
BITFLYER,BTC_JPY,17546237,0.02978729,17548455,0.28230000,2025-07-16T06:14:45.185124Z
BITFLYER,FX_BTC_JPY,17529231,0.00100000,17530602,0.03600000,2025-07-16T06:14:45.222871Z
BITFLYER,BTC_JPY,17546237,0.02978729,17548455,0.28230000,2025-07-16T06:14:45.396486Z
BITFLYER,FX_BTC_JPY,17529231,0.00100000,17530602,0.03600000,2025-07-16T06:14:45.396968Z
BITFLYER,FX_BTC_JPY,17529231,0.00100000,17530602,0.03600000,2025-07-16T06:14:45.481658Z
BITFLYER,BTC_JPY,17546237,0.00978729,17548455,0.28230000,2025-07-16T06:14:45.482734Z
GMO,BTC,17554325,0.00056000,17559849,0.09636000,2025-07-16T06:14:45.560076Z
BITFLYER,FX_BTC_JPY,17529231,0.00100000,17530592,0.00172974,2025-07-16T06:14:45.598739Z
GMO,BTC_JPY,17525377,0.02000000,17529081,0.00300000,2025-07-16T06:14:45.648494Z
BITFLYER,BTC_JPY,17544300,0.53081849,17550328,0.01337580,2025-07-16T06:14:45.650952Z
BITFLYER,FX_BTC_JPY,17529231,0.00100000,17530592,0.00172974,2025-07-16T06:14:45.705142Z
BITFLYER,BTC_JPY,17544300,0.53081849,17550328,0.01337580,2025-07-16T06:14:45.785499Z
BITFLYER,FX_BTC_JPY,17529231,0.00100000,17530592,0.00172974,2025-07-16T06:14:45.865275Z
BITFLYER,BTC_JPY,17546238,0.19000000,17548452,0.02000000,2025-07-16T06:14:45.903358Z
BITFLYER,FX_BTC_JPY,17528733,0.00500000,17530592,0.00172974,2025-07-16T06:14:45.984843Z
BITFLYER,BTC_JPY,17546238,0.19000000,17553006,0.01337580,2025-07-16T06:14:46.042930Z
GMO,BTC,17554325,0.00056000,17559800,0.10000000,2025-07-16T06:14:46.078288Z
BITFLYER,FX_BTC_JPY,17528063,0.01000000,17530592,0.00172974,2025-07-16T06:14:46.095686Z
GMO,BTC_JPY,17524313,0.03000000,17529081,0.00300000,2025-07-16T06:14:46.149828Z
BITFLYER,BTC_JPY,17546238,0.19000000,17550325,0.02000000,2025-07-16T06:14:46.171866Z
BITFLYER,FX_BTC_JPY,17527842,0.00100000,17530192,0.03000000,2025-07-16T06:14:46.231344Z
BITFLYER,FX_BTC_JPY,17527842,0.00100000,17530192,0.03000000,2025-07-16T06:14:46.272211Z
BITFLYER,BTC_JPY,17546238,0.19000000,17550325,0.02000000,2025-07-16T06:14:46.332259Z
BITFLYER,FX_BTC_JPY,17527842,0.00100000,17530192,0.03000000,2025-07-16T06:14:46.339662Z
BITFLYER,FX_BTC_JPY,17528155,0.05128361,17530192,0.03000000,2025-07-16T06:14:46.452624Z
BITFLYER,BTC_JPY,17546238,0.19000000,17551174,0.01337580,2025-07-16T06:14:46.466366Z
BITFLYER,FX_BTC_JPY,17528155,0.05128361,17530186,0.00172974,2025-07-16T06:14:46.561615Z
GMO,BTC,17554325,0.00056000,17559799,0.06806000,2025-07-16T06:14:46.571443Z
BITFLYER,BTC_JPY,17546238,0.18000000,17551171,0.01337580,2025-07-16T06:14:46.572098Z
GMO,BTC_JPY,17525436,0.02000000,17528873,0.03000000,2025-07-16T06:14:46.680883Z
BITFLYER,FX_BTC_JPY,17528155,0.05128361,17530186,0.00172974,2025-07-16T06:14:46.680981Z
BITFLYER,BTC_JPY,17546238,0.18000000,17551171,0.01337580,2025-07-16T06:14:46.715543Z
BITFLYER,FX_BTC_JPY,17528155,0.05128361,17530186,0.00172974,2025-07-16T06:14:46.802380Z
BITFLYER,BTC_JPY,17546238,0.18000000,17550322,0.02000000,2025-07-16T06:14:46.862950Z
BITFLYER,FX_BTC_JPY,17528155,0.05128361,17530186,0.00172974,2025-07-16T06:14:46.941804Z
BITFLYER,BTC_JPY,17546238,0.18000000,17553002,0.01337580,2025-07-16T06:14:46.978080Z
BITFLYER,FX_BTC_JPY,17528620,0.05000000,17530186,0.00172974,2025-07-16T06:14:47.012502Z
GMO,BTC,17554325,0.00056000,17559750,0.10000000,2025-07-16T06:14:47.113341Z
BITFLYER,BTC_JPY,17546238,0.18000000,17550321,0.01337580,2025-07-16T06:14:47.113464Z
BITFLYER,FX_BTC_JPY,17528620,0.05000000,17530186,0.00172974,2025-07-16T06:14:47.116942Z
GMO,BTC_JPY,17523136,0.02000000,17529081,0.00300000,2025-07-16T06:14:47.258872Z
BITFLYER,BTC_JPY,17546238,0.18000000,17550321,0.01337580,2025-07-16T06:14:47.285129Z
BITFLYER,FX_BTC_JPY,17528620,0.05000000,17530186,0.00072974,2025-07-16T06:14:47.286107Z
BITFLYER,BTC_JPY,17543743,0.00968900,17553437,0.01058640,2025-07-16T06:14:47.387155Z
BITFLYER,FX_BTC_JPY,17528620,0.05000000,17530186,0.00072974,2025-07-16T06:14:47.387532Z
BITFLYER,BTC_JPY,17543743,0.00968900,17551167,0.01337580,2025-07-16T06:14:47.527357Z
BITFLYER,FX_BTC_JPY,17528620,0.05000000,17530612,0.08000000,2025-07-16T06:14:47.531544Z
BITFLYER,BTC_JPY,17543743,0.00968900,17553436,0.03628118,2025-07-16T06:14:47.599591Z
GMO,BTC_JPY,17526271,0.02000000,17529081,0.00300000,2025-07-16T06:14:47.663459Z
BITFLYER,FX_BTC_JPY,17528620,0.05000000,17530604,0.00172974,2025-07-16T06:14:47.663676Z
BITFLYER,BTC_JPY,17543743,0.00968900,17550318,0.02000000,2025-07-16T06:14:47.665922Z
BITFLYER,BTC_JPY,17543743,0.00968900,17550318,0.02000000,2025-07-16T06:14:47.831911Z
BITFLYER,FX_BTC_JPY,17528620,0.05000000,17530604,0.00172974,2025-07-16T06:14:47.833449Z
BITFLYER,FX_BTC_JPY,17528620,0.05000000,17530604,0.00172974,2025-07-16T06:14:47.957662Z
BITFLYER,BTC_JPY,17544400,0.28830000,17550317,0.01337580,2025-07-16T06:14:48.019801Z
BITFLYER,BTC_JPY,17544400,0.28830000,17550317,0.01337580,2025-07-16T06:14:48.079539Z
GMO,BTC,17554325,0.00056000,17559749,0.09636000,2025-07-16T06:14:48.086538Z
BITFLYER,FX_BTC_JPY,17528620,0.05000000,17530604,0.00172974,2025-07-16T06:14:48.121078Z
GMO,BTC_JPY,17523136,0.02000000,17529081,0.00300000,2025-07-16T06:14:48.166136Z
BITFLYER,FX_BTC_JPY,17528620,0.05000000,17530604,0.00172974,2025-07-16T06:14:48.277495Z
BITFLYER,BTC_JPY,17544400,0.28830000,17550315,0.02000000,2025-07-16T06:14:48.277790Z
BITFLYER,BTC_JPY,17544700,0.28830000,17553433,0.04930542,2025-07-16T06:14:48.361685Z
BITFLYER,FX_BTC_JPY,17528620,0.05000000,17530455,0.03000000,2025-07-16T06:14:48.367098Z
BITFLYER,FX_BTC_JPY,17528620,0.05000000,17530455,0.03000000,2025-07-16T06:14:48.474817Z
BITFLYER,BTC_JPY,17544700,0.28830000,17550314,0.02000000,2025-07-16T06:14:48.494159Z
BITFLYER,FX_BTC_JPY,17528620,0.05000000,17530455,0.03000000,2025-07-16T06:14:48.578412Z
BITFLYER,BTC_JPY,17544700,0.28830000,17550316,0.01337580,2025-07-16T06:14:48.644986Z
GMO,BTC_JPY,17524946,0.02000000,17528907,0.01000000,2025-07-16T06:14:48.668879Z
BITFLYER,FX_BTC_JPY,17528620,0.05000000,17530446,0.00172974,2025-07-16T06:14:48.702118Z
BITFLYER,BTC_JPY,17544700,0.28830000,17553430,0.02000000,2025-07-16T06:14:48.763365Z
BITFLYER,FX_BTC_JPY,17528620,0.05000000,17530446,0.00172974,2025-07-16T06:14:48.845665Z
BITFLYER,BTC_JPY,17544700,0.28830000,17553433,0.03592962,2025-07-16T06:14:48.890207Z
BITFLYER,FX_BTC_JPY,17528620,0.05000000,17530446,0.00172974,2025-07-16T06:14:48.949643Z
BITFLYER,BTC_JPY,17544900,0.28830000,17550313,0.02000000,2025-07-16T06:14:49.022634Z
BITFLYER,FX_BTC_JPY,17528620,0.05000000,17530446,0.00172974,2025-07-16T06:14:49.056608Z
GMO,BTC,17554325,0.00056000,17559700,0.10000000,2025-07-16T06:14:49.125870Z
BITFLYER,BTC_JPY,17544900,0.28830000,17550313,0.02000000,2025-07-16T06:14:49.152431Z
BITFLYER,FX_BTC_JPY,17528620,0.05000000,17530446,0.00172974,2025-07-16T06:14:49.162723Z
GMO,BTC_JPY,17523136,0.02000000,17528907,0.01000000,2025-07-16T06:14:49.188102Z
BITFLYER,BTC_JPY,17544900,0.28830000,17550992,0.01337580,2025-07-16T06:14:49.272061Z
BITFLYER,FX_BTC_JPY,17528620,0.05000000,17530446,0.00172974,2025-07-16T06:14:49.275187Z
BITFLYER,FX_BTC_JPY,17528620,0.05000000,17530446,0.00172974,2025-07-16T06:14:49.390955Z
BITFLYER,BTC_JPY,17544901,0.02000000,17550992,0.01337580,2025-07-16T06:14:49.401142Z
BITFLYER,BTC_JPY,17544901,0.02000000,17552799,0.03069685,2025-07-16T06:14:49.528359Z
BITFLYER,FX_BTC_JPY,17527842,0.05282766,17530446,0.00172974,2025-07-16T06:14:49.564252Z
GMO,BTC,17554325,0.00056000,17559700,0.10000000,2025-07-16T06:14:49.607969Z
BITFLYER,BTC_JPY,17544901,0.02000000,17550989,0.02000000,2025-07-16T06:14:49.654760Z
BITFLYER,FX_BTC_JPY,17528149,0.05000000,17530446,0.00172974,2025-07-16T06:14:49.667984Z
GMO,BTC_JPY,17525182,0.02000000,17528907,0.01000000,2025-07-16T06:14:49.678233Z
BITFLYER,FX_BTC_JPY,17528149,0.05000000,17530223,0.03000000,2025-07-16T06:14:49.778533Z
GMO,BTC_JPY,17525182,0.02000000,17528907,0.01000000,2025-07-16T06:14:49.778710Z
GMO,BTC,17554325,0.00056000,17559699,0.09636000,2025-07-16T06:14:49.781770Z
BITFLYER,BTC_JPY,17544901,0.02000000,17552798,0.01337580,2025-07-16T06:14:49.843282Z
BITFLYER,FX_BTC_JPY,17528149,0.05000000,17530223,0.03000000,2025-07-16T06:14:49.876250Z
BITFLYER,BTC_JPY,17544901,0.02000000,17551181,0.01337580,2025-07-16T06:14:49.992780Z
BITFLYER,FX_BTC_JPY,17528149,0.05000000,17530223,0.03000000,2025-07-16T06:14:50.012406Z
BITFLYER,BTC_JPY,17544901,0.02000000,17552800,0.05380000,2025-07-16T06:14:50.145232Z
BITFLYER,FX_BTC_JPY,17528149,0.05000000,17530217,0.00172974,2025-07-16T06:14:50.161700Z
GMO,BTC_JPY,17523148,0.02000000,17528907,0.01000000,2025-07-16T06:14:50.238627Z
BITFLYER,BTC_JPY,17544904,0.02000000,17552795,0.04302620,2025-07-16T06:14:50.284356Z
BITFLYER,FX_BTC_JPY,17528149,0.05000000,17530217,0.00172974,2025-07-16T06:14:50.330949Z
BITFLYER,BTC_JPY,17544904,0.02000000,17552799,0.03006707,2025-07-16T06:14:50.416343Z
BITFLYER,FX_BTC_JPY,17528149,0.05000000,17530217,0.00172974,2025-07-16T06:14:50.445567Z
BITFLYER,BTC_JPY,17544904,0.02000000,17552794,0.01337580,2025-07-16T06:14:50.560460Z
BITFLYER,FX_BTC_JPY,17528149,0.05000000,17530217,0.00172974,2025-07-16T06:14:50.602262Z
GMO,BTC,17554325,0.00056000,17559650,0.10000000,2025-07-16T06:14:50.604523Z
BITFLYER,BTC_JPY,17544904,0.02000000,17552794,0.01337580,2025-07-16T06:14:50.675255Z
