exchange,symbol,trade_id,price,size,side,timestamp,created_at
BITFLYER,FX_BTC_JPY,BITFLYER-2609091896,17583209,0.00889000,SELL,2025-07-16T07:00:08.559602300Z,2025-07-16T07:00:08.578026
BITFLYER,FX_BTC_JPY,BITFLYER-2609091897,17581826,0.00200000,SELL,2025-07-16T07:00:08.579776900Z,2025-07-16T07:00:08.616438
BITFLYER,FX_BTC_JPY,BITFLYER-2609091898,17581244,0.01000000,SELL,2025-07-16T07:00:08.605486Z,2025-07-16T07:00:08.656052
BITFLYER,FX_BTC_JPY,BITFLYER-2609091899,17580840,0.00362861,SELL,2025-07-16T07:00:08.605486Z,2025-07-16T07:00:08.656063
BITFLYER,FX_BTC_JPY,BITFLYER-2609091900,17580840,0.00362891,SELL,2025-07-16T07:00:08.605486Z,2025-07-16T07:00:08.656072
BITFLYER,FX_BTC_JPY,BITFLYER-2609091901,17580802,0.00200000,SELL,2025-07-16T07:00:08.605486Z,2025-07-16T07:00:08.656082
BITFLYER,FX_BTC_JPY,BITFLYER-2609091902,17580801,0.00362973,SELL,2025-07-16T07:00:08.605486Z,2025-07-16T07:00:08.656091
BITFLYER,FX_BTC_JPY,BITFLYER-2609091903,17580801,0.00362902,SELL,2025-07-16T07:00:08.605486Z,2025-07-16T07:00:08.656100
BITFLYER,FX_BTC_JPY,BITFLYER-2609091904,17580000,0.01502607,SELL,2025-07-16T07:00:08.621106200Z,2025-07-16T07:00:08.656109
BITFLYER,FX_BTC_JPY,BITFLYER-2609091905,17580000,0.18497393,SELL,2025-07-16T07:00:08.678562400Z,2025-07-16T07:00:08.695980
BITFLYER,FX_BTC_JPY,BITFLYER-2609091906,17579912,0.00602607,SELL,2025-07-16T07:00:08.678562400Z,2025-07-16T07:00:08.695998
BITFLYER,FX_BTC_JPY,BITFLYER-2609091907,17579912,0.00398675,SELL,2025-07-16T07:00:08.846876100Z,2025-07-16T07:00:08.860954
BITFLYER,BTC_JPY,BITFLYER-2609091518,17603034,0.02000000,SELL,2025-07-16T07:00:08.800445300Z,2025-07-16T07:00:08.883506
GMO,BTC_JPY,GMO-1752649209049,17580021,0.00100000,BUY,2025-07-16T07:00:09.059Z,2025-07-16T07:00:09.049761
GMO,BTC_JPY,GMO-1752649209049,17580021,0.00100000,SELL,2025-07-16T07:00:09.059Z,2025-07-16T07:00:09.049791
GMO,BTC_JPY,GMO-1752649209049,17580037,0.00900000,BUY,2025-07-16T07:00:09.059Z,2025-07-16T07:00:09.049807
GMO,BTC_JPY,GMO-1752649209049,17580037,0.00900000,SELL,2025-07-16T07:00:09.059Z,2025-07-16T07:00:09.049820
BITFLYER,FX_BTC_JPY,BITFLYER-2609091908,17581916,0.00817000,BUY,2025-07-16T07:00:13.487165600Z,2025-07-16T07:00:13.493900
BITFLYER,FX_BTC_JPY,BITFLYER-2609091909,17582001,0.02943662,BUY,2025-07-16T07:00:13.487165600Z,2025-07-16T07:00:13.493912
BITFLYER,FX_BTC_JPY,BITFLYER-2609091910,17582001,0.03133573,BUY,2025-07-16T07:00:13.487165600Z,2025-07-16T07:00:13.543532
BITFLYER,FX_BTC_JPY,BITFLYER-2609091911,17582005,0.04626563,BUY,2025-07-16T07:00:13.487165600Z,2025-07-16T07:00:13.543546
BITFLYER,FX_BTC_JPY,BITFLYER-2609091912,17581460,0.00114239,BUY,2025-07-16T07:00:14.550110900Z,2025-07-16T07:00:14.574261
BITFLYER,FX_BTC_JPY,BITFLYER-2609091913,17582157,0.00100000,BUY,2025-07-16T07:00:15.073847800Z,2025-07-16T07:00:15.091304
GMO,BTC_JPY,GMO-1752649217631,17582856,0.01000000,BUY,2025-07-16T07:00:17.628Z,2025-07-16T07:00:17.631464
GMO,BTC_JPY,GMO-1752649217631,17582856,0.01000000,SELL,2025-07-16T07:00:17.628Z,2025-07-16T07:00:17.631656
GMO,BTC_JPY,GMO-1752649217634,17582856,0.01000000,BUY,2025-07-16T07:00:17.630Z,2025-07-16T07:00:17.634609
GMO,BTC_JPY,GMO-1752649217634,17582856,0.01000000,SELL,2025-07-16T07:00:17.630Z,2025-07-16T07:00:17.634691
GMO,BTC_JPY,GMO-1752649217730,17583390,0.00100000,BUY,2025-07-16T07:00:17.742Z,2025-07-16T07:00:17.730120
GMO,BTC_JPY,GMO-1752649217730,17583390,0.00100000,SELL,2025-07-16T07:00:17.742Z,2025-07-16T07:00:17.730167
BITFLYER,FX_BTC_JPY,BITFLYER-2609091914,17585675,0.00300000,BUY,2025-07-16T07:00:17.958497500Z,2025-07-16T07:00:18.016556
BITFLYER,BTC_JPY,BITFLYER-2609091557,17603168,0.01128097,BUY,2025-07-16T07:00:19.084084300Z,2025-07-16T07:00:19.158419
BITFLYER,BTC_JPY,BITFLYER-2609091558,17603168,0.00001903,BUY,2025-07-16T07:00:19.084084300Z,2025-07-16T07:00:19.158435
BITFLYER,BTC_JPY,BITFLYER-2609091559,17603168,0.00380000,BUY,2025-07-16T07:00:19.084084300Z,2025-07-16T07:00:19.158448
BITFLYER,FX_BTC_JPY,BITFLYER-2609091915,17586553,0.00500000,BUY,2025-07-16T07:00:20.685403700Z,2025-07-16T07:00:20.708485
BITFLYER,FX_BTC_JPY,BITFLYER-2609091916,17586552,0.00100000,BUY,2025-07-16T07:00:21.684580200Z,2025-07-16T07:00:21.750191
BITFLYER,FX_BTC_JPY,BITFLYER-2609091917,17586553,0.01000000,BUY,2025-07-16T07:00:21.684580200Z,2025-07-16T07:00:21.750207
BITFLYER,BTC_JPY,BITFLYER-2609091567,17603171,0.06937000,BUY,2025-07-16T07:00:22.438640200Z,2025-07-16T07:00:22.483423
BITFLYER,BTC_JPY,BITFLYER-2609091568,17603171,0.49993000,BUY,2025-07-16T07:00:22.438640200Z,2025-07-16T07:00:22.483448
BITFLYER,BTC_JPY,BITFLYER-2609091569,17603171,0.00007000,BUY,2025-07-16T07:00:22.575222100Z,2025-07-16T07:00:22.679581
BITFLYER,FX_BTC_JPY,BITFLYER-2609091918,17584533,0.01000000,SELL,2025-07-16T07:00:26.115858800Z,2025-07-16T07:00:26.140702
BITFLYER,FX_BTC_JPY,BITFLYER-2609091919,17587631,0.00100000,BUY,2025-07-16T07:00:27.137018100Z,2025-07-16T07:00:27.166018
BITFLYER,FX_BTC_JPY,BITFLYER-2609091920,17587630,0.01900000,BUY,2025-07-16T07:00:29.435708300Z,2025-07-16T07:00:29.462107
BITFLYER,BTC_JPY,BITFLYER-2609091586,17603568,0.01000000,SELL,2025-07-16T07:00:29.923975400Z,2025-07-16T07:00:29.958403
BITFLYER,BTC_JPY,BITFLYER-2609091593,17603758,0.01000000,SELL,2025-07-16T07:00:33.873283700Z,2025-07-16T07:00:33.922963
BITFLYER,FX_BTC_JPY,BITFLYER-2609091921,17584604,0.00100000,SELL,2025-07-16T07:00:34.114037700Z,2025-07-16T07:00:34.138287
GMO,BTC,GMO-1752649234822,17600062,0.02500000,SELL,2025-07-16T07:00:34.831Z,2025-07-16T07:00:34.822116
GMO,BTC,GMO-1752649234822,17600062,0.02500000,BUY,2025-07-16T07:00:34.831Z,2025-07-16T07:00:34.822183
GMO,BTC,GMO-1752649236986,17600062,0.01000000,SELL,2025-07-16T07:00:36.996Z,2025-07-16T07:00:36.986865
GMO,BTC,GMO-1752649236987,17600062,0.01000000,BUY,2025-07-16T07:00:36.996Z,2025-07-16T07:00:36.987475
BITFLYER,FX_BTC_JPY,BITFLYER-2609091922,17584455,0.00200000,SELL,2025-07-16T07:00:39.465431400Z,2025-07-16T07:00:39.561781
GMO,BTC_JPY,GMO-1752649239763,17581179,0.00100000,SELL,2025-07-16T07:00:39.769Z,2025-07-16T07:00:39.763267
GMO,BTC_JPY,GMO-1752649239763,17581179,0.00100000,BUY,2025-07-16T07:00:39.769Z,2025-07-16T07:00:39.763328
GMO,BTC_JPY,GMO-1752649239763,17581178,0.00900000,SELL,2025-07-16T07:00:39.769Z,2025-07-16T07:00:39.763377
GMO,BTC_JPY,GMO-1752649239764,17581178,0.00900000,BUY,2025-07-16T07:00:39.769Z,2025-07-16T07:00:39.764942
GMO,BTC_JPY,GMO-1752649240500,17581178,0.00100000,SELL,2025-07-16T07:00:40.512Z,2025-07-16T07:00:40.500655
GMO,BTC_JPY,GMO-1752649240500,17581178,0.00100000,BUY,2025-07-16T07:00:40.512Z,2025-07-16T07:00:40.500693
BITFLYER,FX_BTC_JPY,BITFLYER-2609091923,17583218,0.00100000,SELL,2025-07-16T07:00:40.678755700Z,2025-07-16T07:00:40.695447
BITFLYER,FX_BTC_JPY,BITFLYER-2609091924,17583216,0.00100000,SELL,2025-07-16T07:00:40.678755700Z,2025-07-16T07:00:40.695463
BITFLYER,BTC_JPY,BITFLYER-2609092604,17603747,0.00100000,SELL,2025-07-16T07:00:42.108947400Z,2025-07-16T07:00:42.145892
BITFLYER,FX_BTC_JPY,BITFLYER-2609091925,17583883,0.00132000,BUY,2025-07-16T07:00:42.169774200Z,2025-07-16T07:00:42.209789
GMO,BTC_JPY,GMO-1752649242701,17580855,0.00200000,SELL,2025-07-16T07:00:42.710Z,2025-07-16T07:00:42.701905
GMO,BTC_JPY,GMO-1752649242701,17580855,0.00200000,BUY,2025-07-16T07:00:42.710Z,2025-07-16T07:00:42.701975
BITFLYER,BTC_JPY,BITFLYER-2609092605,17603747,0.01000000,SELL,2025-07-16T07:00:43.001126300Z,2025-07-16T07:00:43.044013
GMO,BTC_JPY,GMO-1752649243057,17583390,0.01100000,SELL,2025-07-16T07:00:43.057Z,2025-07-16T07:00:43.057354
GMO,BTC_JPY,GMO-1752649243057,17583390,0.01100000,BUY,2025-07-16T07:00:43.057Z,2025-07-16T07:00:43.057389
GMO,BTC_JPY,GMO-1752649243351,17583390,0.00100000,SELL,2025-07-16T07:00:43.363Z,2025-07-16T07:00:43.351518
GMO,BTC_JPY,GMO-1752649243351,17583390,0.00100000,BUY,2025-07-16T07:00:43.363Z,2025-07-16T07:00:43.351568
GMO,BTC_JPY,GMO-1752649243625,17583390,0.00200000,SELL,2025-07-16T07:00:43.639Z,2025-07-16T07:00:43.625731
GMO,BTC_JPY,GMO-1752649243625,17583390,0.00200000,BUY,2025-07-16T07:00:43.639Z,2025-07-16T07:00:43.625804
GMO,BTC_JPY,GMO-1752649243832,17583390,0.03600000,SELL,2025-07-16T07:00:43.843Z,2025-07-16T07:00:43.832393
GMO,BTC_JPY,GMO-1752649243832,17583390,0.03600000,BUY,2025-07-16T07:00:43.843Z,2025-07-16T07:00:43.832422
GMO,BTC_JPY,GMO-1752649245992,17579692,0.00200000,SELL,2025-07-16T07:00:46.007Z,2025-07-16T07:00:45.992985
GMO,BTC_JPY,GMO-1752649245993,17579692,0.00200000,BUY,2025-07-16T07:00:46.007Z,2025-07-16T07:00:45.993021
GMO,BTC_JPY,GMO-1752649246062,17579763,0.00300000,SELL,2025-07-16T07:00:46.070Z,2025-07-16T07:00:46.063013
GMO,BTC_JPY,GMO-1752649246063,17579763,0.00300000,BUY,2025-07-16T07:00:46.070Z,2025-07-16T07:00:46.063110
GMO,BTC_JPY,GMO-1752649246383,17580253,0.00500000,SELL,2025-07-16T07:00:46.396Z,2025-07-16T07:00:46.383868
GMO,BTC_JPY,GMO-1752649246383,17580253,0.00500000,BUY,2025-07-16T07:00:46.396Z,2025-07-16T07:00:46.383913
GMO,BTC_JPY,GMO-1752649247246,17580254,0.00300000,SELL,2025-07-16T07:00:47.207Z,2025-07-16T07:00:47.246345
GMO,BTC_JPY,GMO-1752649247246,17580254,0.00300000,BUY,2025-07-16T07:00:47.207Z,2025-07-16T07:00:47.246374
BITFLYER,FX_BTC_JPY,BITFLYER-2609091926,17584604,0.01800000,SELL,2025-07-16T07:00:47.941493800Z,2025-07-16T07:00:47.969911
BITFLYER,BTC_JPY,BITFLYER-2609092611,17603757,0.01000000,SELL,2025-07-16T07:00:48.370753200Z,2025-07-16T07:00:48.423598
BITFLYER,FX_BTC_JPY,BITFLYER-2609091927,17585453,0.05000000,BUY,2025-07-16T07:00:53.307653400Z,2025-07-16T07:00:53.315843
GMO,BTC_JPY,GMO-1752649253503,17584414,0.00100000,BUY,2025-07-16T07:00:53.513Z,2025-07-16T07:00:53.503626
GMO,BTC_JPY,GMO-1752649253503,17584414,0.00100000,SELL,2025-07-16T07:00:53.513Z,2025-07-16T07:00:53.503844
BITFLYER,FX_BTC_JPY,BITFLYER-2609091928,17585657,0.00100000,BUY,2025-07-16T07:00:53.689919600Z,2025-07-16T07:00:53.710822
BITFLYER,FX_BTC_JPY,BITFLYER-2609091929,17585680,0.00100000,SELL,2025-07-16T07:01:02.315295200Z,2025-07-16T07:01:02.338261
BITFLYER,FX_BTC_JPY,BITFLYER-2609091930,17583954,0.00050000,SELL,2025-07-16T07:01:02.315295200Z,2025-07-16T07:01:02.338277
BITFLYER,FX_BTC_JPY,BITFLYER-2609091931,17586604,0.00306599,BUY,2025-07-16T07:01:04.785527200Z,2025-07-16T07:01:04.833515
BITFLYER,FX_BTC_JPY,BITFLYER-2609091932,17586604,0.00323398,BUY,2025-07-16T07:01:04.832419600Z,2025-07-16T07:01:04.870416
BITFLYER,FX_BTC_JPY,BITFLYER-2609091933,17588816,0.00100000,BUY,2025-07-16T07:01:05.995999Z,2025-07-16T07:01:06.035933
BITFLYER,FX_BTC_JPY,BITFLYER-2609091934,17588840,0.00529997,BUY,2025-07-16T07:01:05.995999Z,2025-07-16T07:01:06.035944
GMO,BTC_JPY,GMO-1752649267055,17586090,0.00800000,BUY,2025-07-16T07:01:07.066Z,2025-07-16T07:01:07.055217
GMO,BTC_JPY,GMO-1752649267055,17586090,0.00800000,SELL,2025-07-16T07:01:07.066Z,2025-07-16T07:01:07.055242
BITFLYER,FX_BTC_JPY,BITFLYER-2609091935,17587924,0.00684811,BUY,2025-07-16T07:01:07.134689500Z,2025-07-16T07:01:07.160120
BITFLYER,FX_BTC_JPY,BITFLYER-2609091936,17587924,0.01501642,BUY,2025-07-16T07:01:07.134689500Z,2025-07-16T07:01:07.160128
BITFLYER,FX_BTC_JPY,BITFLYER-2609091937,17587924,0.01013547,BUY,2025-07-16T07:01:07.134689500Z,2025-07-16T07:01:07.160135
BITFLYER,FX_BTC_JPY,BITFLYER-2609091938,17588299,0.00489320,BUY,2025-07-16T07:01:07.134689500Z,2025-07-16T07:01:07.160142
BITFLYER,FX_BTC_JPY,BITFLYER-2609091939,17588299,0.00560680,BUY,2025-07-16T07:01:07.134689500Z,2025-07-16T07:01:07.204941
BITFLYER,FX_BTC_JPY,BITFLYER-2609091940,17589191,0.00256288,BUY,2025-07-16T07:01:07.134689500Z,2025-07-16T07:01:07.204950
BITFLYER,FX_BTC_JPY,BITFLYER-2609091941,17588204,0.05750000,BUY,2025-07-16T07:01:08.494328500Z,2025-07-16T07:01:08.501312
BITFLYER,FX_BTC_JPY,BITFLYER-2609091942,17589396,0.02000000,BUY,2025-07-16T07:01:14.558480700Z,2025-07-16T07:01:14.569664
BITFLYER,FX_BTC_JPY,BITFLYER-2609091943,17589396,0.02000000,BUY,2025-07-16T07:01:14.558480700Z,2025-07-16T07:01:14.569673
BITFLYER,FX_BTC_JPY,BITFLYER-2609091944,17589154,0.00100000,SELL,2025-07-16T07:01:17.221475400Z,2025-07-16T07:01:17.240586
BITFLYER,BTC_JPY,BITFLYER-2609092664,17609997,0.00104089,BUY,2025-07-16T07:01:19.133968400Z,2025-07-16T07:01:19.206486
GMO,BTC,GMO-1752649286070,17600077,0.00008000,SELL,2025-07-16T07:01:26.053Z,2025-07-16T07:01:26.070614
GMO,BTC,GMO-1752649286070,17600077,0.00008000,BUY,2025-07-16T07:01:26.053Z,2025-07-16T07:01:26.070704
GMO,BTC_JPY,GMO-1752649288133,17587612,0.01500000,BUY,2025-07-16T07:01:28.147Z,2025-07-16T07:01:28.133681
GMO,BTC_JPY,GMO-1752649288135,17587612,0.01500000,SELL,2025-07-16T07:01:28.147Z,2025-07-16T07:01:28.135562
GMO,BTC_JPY,GMO-1752649288150,17587612,0.00100000,BUY,2025-07-16T07:01:28.162Z,2025-07-16T07:01:28.150060
GMO,BTC_JPY,GMO-1752649288150,17587612,0.00100000,SELL,2025-07-16T07:01:28.162Z,2025-07-16T07:01:28.150094
BITFLYER,FX_BTC_JPY,BITFLYER-2609091945,17590385,0.00499606,BUY,2025-07-16T07:01:28.678936Z,2025-07-16T07:01:28.702900
BITFLYER,BTC_JPY,BITFLYER-2609092697,17609999,0.00200000,BUY,2025-07-16T07:01:31.020018800Z,2025-07-16T07:01:31.132296
GMO,BTC_JPY,GMO-1752649292566,17586257,0.00100000,SELL,2025-07-16T07:01:32.579Z,2025-07-16T07:01:32.567053
GMO,BTC_JPY,GMO-1752649292567,17586257,0.00100000,BUY,2025-07-16T07:01:32.579Z,2025-07-16T07:01:32.567105
BITFLYER,FX_BTC_JPY,BITFLYER-2609091946,17588403,0.03000000,SELL,2025-07-16T07:01:33.079828700Z,2025-07-16T07:01:33.122603
BITFLYER,FX_BTC_JPY,BITFLYER-2609091947,17588394,0.02000000,SELL,2025-07-16T07:01:33.079828700Z,2025-07-16T07:01:33.122620
BITFLYER,BTC_JPY,BITFLYER-2609092720,17609597,0.01000000,BUY,2025-07-16T07:01:33.998462Z,2025-07-16T07:01:34.033003
GMO,BTC_JPY,GMO-1752649298242,17587586,0.00300000,BUY,2025-07-16T07:01:38.247Z,2025-07-16T07:01:38.242824
GMO,BTC_JPY,GMO-1752649298242,17587586,0.00300000,SELL,2025-07-16T07:01:38.247Z,2025-07-16T07:01:38.242885
GMO,BTC_JPY,GMO-1752649298245,17587612,0.00400000,BUY,2025-07-16T07:01:38.247Z,2025-07-16T07:01:38.245066
GMO,BTC_JPY,GMO-1752649298245,17587612,0.00400000,SELL,2025-07-16T07:01:38.247Z,2025-07-16T07:01:38.245111
GMO,BTC_JPY,GMO-1752649298245,17587829,0.01000000,BUY,2025-07-16T07:01:38.247Z,2025-07-16T07:01:38.245143
GMO,BTC_JPY,GMO-1752649298245,17587829,0.01000000,SELL,2025-07-16T07:01:38.247Z,2025-07-16T07:01:38.245177
BITFLYER,BTC_JPY,BITFLYER-2609092727,17609588,0.01000000,BUY,2025-07-16T07:01:38.488422600Z,2025-07-16T07:01:38.522950
BITFLYER,FX_BTC_JPY,BITFLYER-2609091948,17587697,0.00100000,BUY,2025-07-16T07:01:40.435599Z,2025-07-16T07:01:40.483084
BITFLYER,FX_BTC_JPY,BITFLYER-2609091949,17587700,0.00014239,BUY,2025-07-16T07:01:40.435599Z,2025-07-16T07:01:40.483100
GMO,BTC,GMO-1752649301752,17600660,0.00080000,SELL,2025-07-16T07:01:41.764Z,2025-07-16T07:01:41.752728
GMO,BTC,GMO-1752649301752,17600660,0.00080000,BUY,2025-07-16T07:01:41.764Z,2025-07-16T07:01:41.752771
BITFLYER,FX_BTC_JPY,BITFLYER-2609091950,17587700,0.05484408,BUY,2025-07-16T07:01:42.387634700Z,2025-07-16T07:01:42.414053
BITFLYER,FX_BTC_JPY,BITFLYER-2609091951,17587700,0.02584606,BUY,2025-07-16T07:01:42.669416600Z,2025-07-16T07:01:42.695965
BITFLYER,BTC_JPY,BITFLYER-2609092734,17609299,0.01000000,BUY,2025-07-16T07:01:44.667227500Z,2025-07-16T07:01:44.735140
GMO,BTC,GMO-1752649308064,17606052,0.00089000,BUY,2025-07-16T07:01:48.069Z,2025-07-16T07:01:48.065071
GMO,BTC,GMO-1752649308065,17606052,0.00089000,SELL,2025-07-16T07:01:48.069Z,2025-07-16T07:01:48.065192
BITFLYER,FX_BTC_JPY,BITFLYER-2609091952,17589687,0.00100000,BUY,2025-07-16T07:01:55.503673200Z,2025-07-16T07:01:55.526857
BITFLYER,FX_BTC_JPY,BITFLYER-2609091953,17589687,0.00500000,BUY,2025-07-16T07:01:55.503673200Z,2025-07-16T07:01:55.526869
BITFLYER,FX_BTC_JPY,BITFLYER-2609091954,17588222,0.00100000,BUY,2025-07-16T07:02:01.350372800Z,2025-07-16T07:02:01.376817
GMO,BTC,GMO-1752649324328,17600689,0.00020000,SELL,2025-07-16T07:02:04.313Z,2025-07-16T07:02:04.329020
GMO,BTC,GMO-1752649324329,17600689,0.00020000,BUY,2025-07-16T07:02:04.313Z,2025-07-16T07:02:04.329044
BITFLYER,BTC_JPY,BITFLYER-2609092768,17610000,0.00124333,BUY,2025-07-16T07:02:07.261155500Z,2025-07-16T07:02:07.365089
GMO,BTC_JPY,GMO-1752649334600,17588080,0.00100000,BUY,2025-07-16T07:02:14.614Z,2025-07-16T07:02:14.600557
GMO,BTC_JPY,GMO-1752649334600,17588080,0.00100000,SELL,2025-07-16T07:02:14.614Z,2025-07-16T07:02:14.600624
BITFLYER,BTC_JPY,BITFLYER-2609092783,17609999,0.02000000,BUY,2025-07-16T07:02:16.813902200Z,2025-07-16T07:02:16.888991
BITFLYER,BTC_JPY,BITFLYER-2609092784,17610000,0.03000000,BUY,2025-07-16T07:02:16.813902200Z,2025-07-16T07:02:16.889010
BITFLYER,FX_BTC_JPY,BITFLYER-2609091955,17589019,0.00100000,SELL,2025-07-16T07:02:17.626568300Z,2025-07-16T07:02:17.646733
BITFLYER,BTC_JPY,BITFLYER-2609092786,17610000,0.02465084,BUY,2025-07-16T07:02:17.859878500Z,2025-07-16T07:02:17.910490
BITFLYER,BTC_JPY,BITFLYER-2609092787,17610000,0.02534916,BUY,2025-07-16T07:02:17.859878500Z,2025-07-16T07:02:17.910504
BITFLYER,BTC_JPY,BITFLYER-2609092788,17610000,0.05000000,BUY,2025-07-16T07:02:18.577965700Z,2025-07-16T07:02:18.624866
GMO,BTC_JPY,GMO-1752649339099,17588080,0.01000000,BUY,2025-07-16T07:02:19.111Z,2025-07-16T07:02:19.099702
GMO,BTC_JPY,GMO-1752649339099,17588080,0.01000000,SELL,2025-07-16T07:02:19.111Z,2025-07-16T07:02:19.099754
GMO,BTC_JPY,GMO-1752649339214,17586354,0.01000000,SELL,2025-07-16T07:02:19.226Z,2025-07-16T07:02:19.214482
GMO,BTC_JPY,GMO-1752649339214,17586354,0.01000000,BUY,2025-07-16T07:02:19.226Z,2025-07-16T07:02:19.214527
GMO,BTC_JPY,GMO-1752649339224,17586181,0.01000000,SELL,2025-07-16T07:02:19.226Z,2025-07-16T07:02:19.224965
GMO,BTC_JPY,GMO-1752649339224,17586181,0.01000000,BUY,2025-07-16T07:02:19.226Z,2025-07-16T07:02:19.225012
BITFLYER,FX_BTC_JPY,BITFLYER-2609091956,17590042,0.00600000,BUY,2025-07-16T07:02:22.326396400Z,2025-07-16T07:02:22.366195
BITFLYER,FX_BTC_JPY,BITFLYER-2609091957,17590147,0.02400000,BUY,2025-07-16T07:02:22.326396400Z,2025-07-16T07:02:22.366213
GMO,BTC,GMO-1752649342549,17606052,0.01000000,BUY,2025-07-16T07:02:22.557Z,2025-07-16T07:02:22.549565
GMO,BTC,GMO-1752649342549,17606052,0.01000000,SELL,2025-07-16T07:02:22.557Z,2025-07-16T07:02:22.549610
BITFLYER,BTC_JPY,BITFLYER-2609092796,17609890,0.00934721,BUY,2025-07-16T07:02:22.691218800Z,2025-07-16T07:02:22.726261
BITFLYER,BTC_JPY,BITFLYER-2609092797,17610000,0.04065279,BUY,2025-07-16T07:02:22.691218800Z,2025-07-16T07:02:22.726270
BITFLYER,BTC_JPY,BITFLYER-2609092798,17610000,0.05000000,BUY,2025-07-16T07:02:22.852826Z,2025-07-16T07:02:22.889250
BITFLYER,BTC_JPY,BITFLYER-2609092800,17610000,0.05000000,BUY,2025-07-16T07:02:24.055216200Z,2025-07-16T07:02:24.092654
