exchange,symbol,best_bid,best_bid_volume,best_ask,best_ask_volume,timestamp
BITFLYER,BTC_JPY,17587461,0.00400500,17589897,0.02000000,2025-07-16T07:07:56.328049Z
BITFLYER,FX_BTC_JPY,17565927,0.00100000,17568837,0.03035610,2025-07-16T07:07:56.426752Z
BITFLYER,BTC_JPY,17587461,0.00400500,17589897,0.02000000,2025-07-16T07:07:56.448532Z
GMO,BTC_JPY,17563492,0.01000000,17568864,0.01000000,2025-07-16T07:07:56.523031Z
BITFLYER,FX_BTC_JPY,17565927,0.00200000,17568837,0.03035610,2025-07-16T07:07:56.529878Z
GMO,BTC,17600000,0.13108000,17600001,0.16400000,2025-07-16T07:07:56.545757Z
BITFLYER,BTC_JPY,17587461,0.00400500,17589897,0.02000000,2025-07-16T07:07:56.560947Z
BITFLYER,FX_BTC_JPY,17565927,0.00200000,17568837,0.03035610,2025-07-16T07:07:56.672535Z
BITFLYER,BTC_JPY,17587461,0.00400500,17589894,0.02000000,2025-07-16T07:07:56.678895Z
BITFLYER,FX_BTC_JPY,17565927,0.00200000,17568837,0.03035610,2025-07-16T07:07:56.779269Z
GMO,BTC_JPY,17563617,0.02000000,17568578,0.02000000,2025-07-16T07:07:56.801461Z
BITFLYER,FX_BTC_JPY,17565927,0.00200000,17568837,0.03035610,2025-07-16T07:07:56.885044Z
BITFLYER,BTC_JPY,17586976,0.08463000,17589894,0.02000000,2025-07-16T07:07:56.906215Z
BITFLYER,BTC_JPY,17587462,0.00500000,17589898,0.03300000,2025-07-16T07:07:57.012064Z
BITFLYER,FX_BTC_JPY,17565927,0.00200000,17568837,0.03035610,2025-07-16T07:07:57.053260Z
GMO,BTC,17600000,0.13108000,17600001,0.16400000,2025-07-16T07:07:57.089096Z
BITFLYER,BTC_JPY,17587462,0.00500000,17589891,0.02000000,2025-07-16T07:07:57.150998Z
BITFLYER,FX_BTC_JPY,17565927,0.00200000,17568837,0.03035610,2025-07-16T07:07:57.182585Z
BITFLYER,BTC_JPY,17587462,0.00500000,17589898,0.03300000,2025-07-16T07:07:57.271269Z
BITFLYER,FX_BTC_JPY,17565927,0.00200000,17568837,0.03035610,2025-07-16T07:07:57.290310Z
GMO,BTC_JPY,17563617,0.02000000,17569293,0.02000000,2025-07-16T07:07:57.291393Z
BITFLYER,FX_BTC_JPY,17565927,0.00200000,17568837,0.03035610,2025-07-16T07:07:57.394048Z
BITFLYER,BTC_JPY,17587464,0.00500000,17589898,0.03300000,2025-07-16T07:07:57.422521Z
BITFLYER,FX_BTC_JPY,17565639,0.02849443,17568837,0.03035610,2025-07-16T07:07:57.501524Z
BITFLYER,BTC_JPY,17587464,0.00500000,17589895,0.02000000,2025-07-16T07:07:57.534641Z
GMO,BTC,17600000,0.13108000,17600001,0.16400000,2025-07-16T07:07:57.606154Z
BITFLYER,FX_BTC_JPY,17565639,0.02849443,17568837,0.03035610,2025-07-16T07:07:57.610875Z
BITFLYER,BTC_JPY,17587464,0.00500000,17589895,0.02000000,2025-07-16T07:07:57.680592Z
BITFLYER,FX_BTC_JPY,17565639,0.02849443,17568837,0.03035610,2025-07-16T07:07:57.760815Z
GMO,BTC_JPY,17563652,0.02000000,17569282,0.01000000,2025-07-16T07:07:57.800896Z
BITFLYER,FX_BTC_JPY,17565639,0.02849443,17568837,0.03035610,2025-07-16T07:07:57.946969Z
BITFLYER,BTC_JPY,17586976,0.08463000,17589895,0.02000000,2025-07-16T07:07:57.982047Z
BITFLYER,FX_BTC_JPY,17565640,0.08000000,17568741,0.00600000,2025-07-16T07:07:58.012419Z
BITFLYER,BTC_JPY,17587466,0.00500000,17589895,0.02000000,2025-07-16T07:07:58.012488Z
BITFLYER,FX_BTC_JPY,17565640,0.08000000,17568741,0.00600000,2025-07-16T07:07:58.109408Z
GMO,BTC,17600000,0.13108000,17600001,0.16400000,2025-07-16T07:07:58.109427Z
BITFLYER,FX_BTC_JPY,17566175,0.06300151,17568741,0.00600000,2025-07-16T07:07:58.216147Z
GMO,BTC_JPY,17563982,0.02000000,17569281,0.01000000,2025-07-16T07:07:58.321116Z
BITFLYER,FX_BTC_JPY,17566175,0.06300151,17568741,0.00600000,2025-07-16T07:07:58.322220Z
BITFLYER,BTC_JPY,17587466,0.00500000,17589895,0.02000000,2025-07-16T07:07:58.393709Z
BITFLYER,FX_BTC_JPY,17566175,0.06300151,17568741,0.00600000,2025-07-16T07:07:58.438361Z
BITFLYER,BTC_JPY,17587152,0.00400500,17589895,0.02000000,2025-07-16T07:07:58.487458Z
BITFLYER,BTC_JPY,17587152,0.00400500,17589895,0.02000000,2025-07-16T07:07:58.491420Z
BITFLYER,FX_BTC_JPY,17566175,0.06300151,17568741,0.00600000,2025-07-16T07:07:58.573262Z
GMO,BTC,17600000,0.13108000,17600001,0.16400000,2025-07-16T07:07:58.613210Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589895,0.02000000,2025-07-16T07:07:58.616552Z
BITFLYER,FX_BTC_JPY,17566175,0.06300151,17568741,0.00600000,2025-07-16T07:07:58.693367Z
BITFLYER,FX_BTC_JPY,17566175,0.06300151,17568741,0.00600000,2025-07-16T07:07:58.786965Z
BITFLYER,FX_BTC_JPY,17566175,0.06300151,17568741,0.00600000,2025-07-16T07:07:58.803225Z
GMO,BTC_JPY,17563983,0.00300000,17569270,0.01000000,2025-07-16T07:07:58.814560Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589895,0.02000000,2025-07-16T07:07:58.861599Z
BITFLYER,FX_BTC_JPY,17566175,0.06300151,17568741,0.00600000,2025-07-16T07:07:58.909457Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589895,0.02000000,2025-07-16T07:07:58.988958Z
BITFLYER,FX_BTC_JPY,17566175,0.06300151,17568741,0.00600000,2025-07-16T07:07:59.044871Z
GMO,BTC,17600000,0.13108000,17600001,0.16400000,2025-07-16T07:07:59.122658Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589895,0.02000000,2025-07-16T07:07:59.132738Z
BITFLYER,FX_BTC_JPY,17566175,0.06300151,17568741,0.00600000,2025-07-16T07:07:59.173267Z
GMO,BTC_JPY,17564117,0.02000000,17569259,0.01000000,2025-07-16T07:07:59.313667Z
BITFLYER,FX_BTC_JPY,17566175,0.06300151,17568741,0.00600000,2025-07-16T07:07:59.342151Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589895,0.02000000,2025-07-16T07:07:59.365496Z
BITFLYER,FX_BTC_JPY,17566175,0.06300151,17568741,0.00600000,2025-07-16T07:07:59.502799Z
BITFLYER,FX_BTC_JPY,17566175,0.06300151,17568741,0.00600000,2025-07-16T07:07:59.602046Z
GMO,BTC,17600000,0.13108000,17600001,0.16400000,2025-07-16T07:07:59.626346Z
BITFLYER,FX_BTC_JPY,17566175,0.06300151,17568741,0.00600000,2025-07-16T07:07:59.707448Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589895,0.02000000,2025-07-16T07:07:59.747298Z
BITFLYER,FX_BTC_JPY,17566175,0.06300151,17568741,0.00600000,2025-07-16T07:07:59.806490Z
GMO,BTC_JPY,17564117,0.02000000,17569248,0.01000000,2025-07-16T07:07:59.825627Z
BITFLYER,FX_BTC_JPY,17566175,0.06300151,17568741,0.00600000,2025-07-16T07:07:59.920604Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589895,0.02000000,2025-07-16T07:07:59.983319Z
BITFLYER,FX_BTC_JPY,17566175,0.06300151,17569043,0.05312432,2025-07-16T07:08:00.031377Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589895,0.02000000,2025-07-16T07:08:00.107954Z
BITFLYER,FX_BTC_JPY,17566175,0.06300151,17569043,0.05312432,2025-07-16T07:08:00.135286Z
GMO,BTC,17600000,0.13108000,17600001,0.16400000,2025-07-16T07:08:00.145022Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589895,0.02000000,2025-07-16T07:08:00.224155Z
BITFLYER,FX_BTC_JPY,17565724,0.01000000,17569043,0.05312432,2025-07-16T07:08:00.241632Z
GMO,BTC_JPY,17563983,0.00300000,17568542,0.02000000,2025-07-16T07:08:00.324296Z
BITFLYER,FX_BTC_JPY,17564570,0.06300151,17568956,0.00600000,2025-07-16T07:08:00.363637Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589884,0.00966270,2025-07-16T07:08:00.486867Z
BITFLYER,FX_BTC_JPY,17565725,0.00100000,17568956,0.00600000,2025-07-16T07:08:00.524542Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589884,0.00966270,2025-07-16T07:08:00.615051Z
GMO,BTC,17600000,0.13108000,17600001,0.16400000,2025-07-16T07:08:00.646654Z
BITFLYER,FX_BTC_JPY,17564570,0.06300151,17568956,0.00600000,2025-07-16T07:08:00.688825Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589882,0.03500000,2025-07-16T07:08:00.776184Z
BITFLYER,FX_BTC_JPY,17564570,0.06300151,17568956,0.00600000,2025-07-16T07:08:00.808512Z
GMO,BTC_JPY,17563983,0.00300000,17568542,0.02000000,2025-07-16T07:08:00.825400Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589882,0.03500000,2025-07-16T07:08:00.911235Z
BITFLYER,FX_BTC_JPY,17564570,0.06300151,17568956,0.00600000,2025-07-16T07:08:00.959790Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589882,0.03500000,2025-07-16T07:08:01.063691Z
BITFLYER,FX_BTC_JPY,17564570,0.06300151,17568955,0.00100000,2025-07-16T07:08:01.144841Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589882,0.03500000,2025-07-16T07:08:01.198117Z
BITFLYER,FX_BTC_JPY,17564570,0.06300151,17568955,0.00100000,2025-07-16T07:08:01.260522Z
GMO,BTC_JPY,17563983,0.00300000,17568542,0.02000000,2025-07-16T07:08:01.329179Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589882,0.03500000,2025-07-16T07:08:01.337582Z
BITFLYER,FX_BTC_JPY,17564570,0.06300151,17567927,0.05133301,2025-07-16T07:08:01.390815Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589882,0.03500000,2025-07-16T07:08:01.454487Z
BITFLYER,FX_BTC_JPY,17564570,0.06300151,17567927,0.05133301,2025-07-16T07:08:01.498729Z
BITFLYER,FX_BTC_JPY,17564595,0.03000000,17567927,0.05133301,2025-07-16T07:08:01.603983Z
GMO,BTC_JPY,17563983,0.00300000,17568542,0.02000000,2025-07-16T07:08:01.618417Z
GMO,BTC,17600000,0.13108000,17600001,0.16400000,2025-07-16T07:08:01.673216Z
BITFLYER,FX_BTC_JPY,17564595,0.03000000,17567927,0.05133301,2025-07-16T07:08:01.705589Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589882,0.03500000,2025-07-16T07:08:01.737193Z
GMO,BTC,17600000,0.13108000,17600001,0.16400000,2025-07-16T07:08:01.774079Z
BITFLYER,FX_BTC_JPY,17564595,0.03000000,17567927,0.05133301,2025-07-16T07:08:01.805903Z
GMO,BTC_JPY,17562113,0.01000000,17568542,0.02000000,2025-07-16T07:08:01.841323Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589882,0.03500000,2025-07-16T07:08:01.866735Z
BITFLYER,FX_BTC_JPY,17564579,0.02000000,17567927,0.05133301,2025-07-16T07:08:01.920132Z
BITFLYER,FX_BTC_JPY,17564579,0.02000000,17567927,0.05133301,2025-07-16T07:08:02.037233Z
BITFLYER,FX_BTC_JPY,17564579,0.02000000,17567893,0.01000000,2025-07-16T07:08:02.136799Z
BITFLYER,FX_BTC_JPY,17564579,0.02000000,17567893,0.01000000,2025-07-16T07:08:02.242958Z
GMO,BTC,17600000,0.13108000,17600001,0.16400000,2025-07-16T07:08:02.273995Z
BITFLYER,FX_BTC_JPY,17564579,0.02000000,17567893,0.01000000,2025-07-16T07:08:02.348137Z
GMO,BTC_JPY,17562791,0.02000000,17568542,0.02000000,2025-07-16T07:08:02.376688Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589882,0.03500000,2025-07-16T07:08:02.425207Z
BITFLYER,FX_BTC_JPY,17564714,0.03000000,17567893,0.01000000,2025-07-16T07:08:02.450961Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589882,0.03500000,2025-07-16T07:08:02.562659Z
BITFLYER,FX_BTC_JPY,17564580,0.00100000,17567893,0.01000000,2025-07-16T07:08:02.596277Z
BITFLYER,FX_BTC_JPY,17564579,0.02000000,17567893,0.01000000,2025-07-16T07:08:02.708623Z
BITFLYER,FX_BTC_JPY,17564579,0.02000000,17567893,0.01000000,2025-07-16T07:08:02.807316Z
GMO,BTC_JPY,17563596,0.02000000,17568699,0.02000000,2025-07-16T07:08:02.841691Z
BITFLYER,FX_BTC_JPY,17565428,0.03000000,17567892,0.00100000,2025-07-16T07:08:02.909521Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589882,0.03500000,2025-07-16T07:08:02.961030Z
BITFLYER,FX_BTC_JPY,17564579,0.02000000,17567927,0.05133301,2025-07-16T07:08:03.042009Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589882,0.03500000,2025-07-16T07:08:03.119267Z
BITFLYER,FX_BTC_JPY,17564579,0.02000000,17567927,0.05133301,2025-07-16T07:08:03.137306Z
BITFLYER,BTC_JPY,17587670,0.08463000,17589882,0.03500000,2025-07-16T07:08:03.231322Z
BITFLYER,FX_BTC_JPY,17564579,0.02000000,17567927,0.05133301,2025-07-16T07:08:03.245247Z
GMO,BTC,17600000,0.13108000,17600001,0.16400000,2025-07-16T07:08:03.279426Z
