exchange,symbol,trade_id,price,size,side,timestamp,created_at
GMO,BTC_JPY,GMO-1752642770272,17581581,0.00700000,BUY,2025-07-16T05:12:50.272Z,2025-07-16T05:12:50.272308
GMO,BTC_JPY,GMO-1752642770272,17579535,0.00100000,SELL,2025-07-16T05:12:50.272Z,2025-07-16T05:12:50.272372
GMO,BTC_JPY,GMO-1752642770272,17579535,0.00100000,BUY,2025-07-16T05:12:50.272Z,2025-07-16T05:12:50.272428
GMO,BTC_JPY,GMO-1752642770272,17578723,0.00200000,SELL,2025-07-16T05:12:50.272Z,2025-07-16T05:12:50.272477
GMO,BTC_JPY,GMO-1752642770272,17578723,0.00200000,BUY,2025-07-16T05:12:50.272Z,2025-07-16T05:12:50.272537
GMO,BTC_JPY,GMO-1752642770278,17578723,0.01300000,SELL,2025-07-16T05:12:50.278Z,2025-07-16T05:12:50.278206
GMO,BTC_JPY,GMO-1752642770278,17578723,0.01300000,BUY,2025-07-16T05:12:50.278Z,2025-07-16T05:12:50.278271
GMO,BTC_JPY,GMO-1752642770278,17578723,0.00400000,SELL,2025-07-16T05:12:50.278Z,2025-07-16T05:12:50.278328
GMO,BTC_JPY,GMO-1752642770278,17578723,0.00400000,BUY,2025-07-16T05:12:50.278Z,2025-07-16T05:12:50.278384
GMO,BTC_JPY,GMO-1752642770279,17578723,0.00100000,SELL,2025-07-16T05:12:50.280Z,2025-07-16T05:12:50.279988
GMO,BTC_JPY,GMO-1752642770280,17578723,0.00100000,BUY,2025-07-16T05:12:50.280Z,2025-07-16T05:12:50.280047
GMO,BTC_JPY,GMO-1752642770284,17577999,0.01900000,SELL,2025-07-16T05:12:50.280Z,2025-07-16T05:12:50.284245
GMO,BTC_JPY,GMO-1752642770284,17577999,0.01900000,BUY,2025-07-16T05:12:50.280Z,2025-07-16T05:12:50.284299
GMO,BTC_JPY,GMO-1752642770284,17577999,0.00100000,SELL,2025-07-16T05:12:50.285Z,2025-07-16T05:12:50.284352
GMO,BTC_JPY,GMO-1752642770284,17577999,0.00100000,BUY,2025-07-16T05:12:50.285Z,2025-07-16T05:12:50.284938
GMO,BTC_JPY,GMO-1752642770284,17577292,0.00600000,SELL,2025-07-16T05:12:50.285Z,2025-07-16T05:12:50.285008
GMO,BTC_JPY,GMO-1752642770285,17577292,0.00600000,BUY,2025-07-16T05:12:50.285Z,2025-07-16T05:12:50.285062
GMO,BTC_JPY,GMO-1752642770346,17577292,0.00300000,SELL,2025-07-16T05:12:50.346Z,2025-07-16T05:12:50.346831
GMO,BTC_JPY,GMO-1752642770346,17577292,0.00300000,BUY,2025-07-16T05:12:50.346Z,2025-07-16T05:12:50.346932
GMO,BTC_JPY,GMO-1752642770346,17577292,0.00300000,SELL,2025-07-16T05:12:50.346Z,2025-07-16T05:12:50.347016
GMO,BTC_JPY,GMO-1752642770347,17577292,0.00300000,BUY,2025-07-16T05:12:50.346Z,2025-07-16T05:12:50.347082
BITFLYER,FX_BTC_JPY,BITFLYER-2609077441,17582777,0.00100000,SELL,2025-07-16T05:12:50.395237900Z,2025-07-16T05:12:50.418800
BITFLYER,FX_BTC_JPY,BITFLYER-2609077442,17584276,0.00500043,SELL,2025-07-16T05:12:51.206141600Z,2025-07-16T05:12:51.226433
BITFLYER,FX_BTC_JPY,BITFLYER-2609077443,17582777,0.02000000,SELL,2025-07-16T05:12:52.942731200Z,2025-07-16T05:12:52.983574
BITFLYER,BTC_JPY,BITFLYER-2609079002,17596800,0.20000000,BUY,2025-07-16T05:12:53.256153Z,2025-07-16T05:12:53.329861
BITFLYER,BTC_JPY,BITFLYER-2609079003,17592159,0.20000000,SELL,2025-07-16T05:12:54.645778900Z,2025-07-16T05:12:54.699722
GMO,BTC_JPY,GMO-1752642777624,17578551,0.02000000,SELL,2025-07-16T05:12:57.619Z,2025-07-16T05:12:57.625089
GMO,BTC_JPY,GMO-1752642777625,17578551,0.02000000,BUY,2025-07-16T05:12:57.619Z,2025-07-16T05:12:57.625282
GMO,BTC_JPY,GMO-1752642777625,17578444,0.00800000,SELL,2025-07-16T05:12:57.619Z,2025-07-16T05:12:57.625388
GMO,BTC_JPY,GMO-1752642777625,17578444,0.00800000,BUY,2025-07-16T05:12:57.619Z,2025-07-16T05:12:57.625509
GMO,BTC_JPY,GMO-1752642777625,17577333,0.00600000,SELL,2025-07-16T05:12:57.619Z,2025-07-16T05:12:57.625649
GMO,BTC_JPY,GMO-1752642777625,17577333,0.00600000,BUY,2025-07-16T05:12:57.619Z,2025-07-16T05:12:57.625745
GMO,BTC_JPY,GMO-1752642777625,17577330,0.01000000,SELL,2025-07-16T05:12:57.619Z,2025-07-16T05:12:57.625842
GMO,BTC_JPY,GMO-1752642777625,17577330,0.01000000,BUY,2025-07-16T05:12:57.619Z,2025-07-16T05:12:57.625948
GMO,BTC_JPY,GMO-1752642777625,17577292,0.01600000,SELL,2025-07-16T05:12:57.619Z,2025-07-16T05:12:57.626090
GMO,BTC_JPY,GMO-1752642777629,17577292,0.01600000,BUY,2025-07-16T05:12:57.619Z,2025-07-16T05:12:57.629513
BITFLYER,FX_BTC_JPY,BITFLYER-2609077444,17585065,0.00600000,BUY,2025-07-16T05:13:01.407406400Z,2025-07-16T05:13:01.431131
BITFLYER,FX_BTC_JPY,BITFLYER-2609077445,17586138,0.00100000,BUY,2025-07-16T05:13:02.757747200Z,2025-07-16T05:13:02.789506
BITFLYER,FX_BTC_JPY,BITFLYER-2609077446,17586059,0.00100000,SELL,2025-07-16T05:13:03.444388400Z,2025-07-16T05:13:03.507167
BITFLYER,FX_BTC_JPY,BITFLYER-2609077447,17586058,0.03500000,SELL,2025-07-16T05:13:03.444388400Z,2025-07-16T05:13:03.507248
BITFLYER,FX_BTC_JPY,BITFLYER-2609077448,17585142,0.00600000,SELL,2025-07-16T05:13:03.857031600Z,2025-07-16T05:13:03.903817
BITFLYER,FX_BTC_JPY,BITFLYER-2609077449,17582739,0.00874429,SELL,2025-07-16T05:13:04.081112500Z,2025-07-16T05:13:04.120870
BITFLYER,FX_BTC_JPY,BITFLYER-2609077450,17582738,0.00850069,SELL,2025-07-16T05:13:04.112362300Z,2025-07-16T05:13:04.139026
BITFLYER,FX_BTC_JPY,BITFLYER-2609077451,17582737,0.00300000,SELL,2025-07-16T05:13:04.217066100Z,2025-07-16T05:13:04.271385
BITFLYER,FX_BTC_JPY,BITFLYER-2609077452,17582736,0.00549349,SELL,2025-07-16T05:13:04.232810Z,2025-07-16T05:13:04.271440
BITFLYER,FX_BTC_JPY,BITFLYER-2609077453,17582736,0.02000000,SELL,2025-07-16T05:13:05.663889600Z,2025-07-16T05:13:05.699284
BITFLYER,FX_BTC_JPY,BITFLYER-2609077454,17582919,0.05220000,SELL,2025-07-16T05:13:08.735451Z,2025-07-16T05:13:08.761645
BITFLYER,FX_BTC_JPY,BITFLYER-2609077455,17582898,0.05109618,SELL,2025-07-16T05:13:08.912880600Z,2025-07-16T05:13:08.928060
BITFLYER,FX_BTC_JPY,BITFLYER-2609077456,17582736,0.07440382,SELL,2025-07-16T05:13:08.912880600Z,2025-07-16T05:13:08.928139
GMO,BTC,GMO-1752642789453,17592493,0.00040000,BUY,2025-07-16T05:13:09.449Z,2025-07-16T05:13:09.453264
GMO,BTC,GMO-1752642789453,17592493,0.00040000,SELL,2025-07-16T05:13:09.449Z,2025-07-16T05:13:09.453389
BITFLYER,FX_BTC_JPY,BITFLYER-2609077457,17582736,0.00010269,SELL,2025-07-16T05:13:09.534394100Z,2025-07-16T05:13:09.556932
GMO,BTC_JPY,GMO-1752642789911,17577292,0.00900000,BUY,2025-07-16T05:13:09.905Z,2025-07-16T05:13:09.911148
GMO,BTC_JPY,GMO-1752642789911,17577292,0.00900000,SELL,2025-07-16T05:13:09.905Z,2025-07-16T05:13:09.911221
BITFLYER,FX_BTC_JPY,BITFLYER-2609077458,17581264,0.00300000,SELL,2025-07-16T05:13:12.650826900Z,2025-07-16T05:13:12.675709
BITFLYER,BTC_JPY,BITFLYER-2609079020,17591550,0.02000000,SELL,2025-07-16T05:13:12.626600100Z,2025-07-16T05:13:12.712112
BITFLYER,BTC_JPY,BITFLYER-2609079021,17591547,0.20000000,SELL,2025-07-16T05:13:12.626600100Z,2025-07-16T05:13:12.712154
BITFLYER,FX_BTC_JPY,BITFLYER-2609077459,17581264,0.05719931,SELL,2025-07-16T05:13:13.103594300Z,2025-07-16T05:13:13.133014
BITFLYER,FX_BTC_JPY,BITFLYER-2609077460,17580349,0.00400057,SELL,2025-07-16T05:13:13.238252700Z,2025-07-16T05:13:13.266666
BITFLYER,FX_BTC_JPY,BITFLYER-2609077461,17580349,0.00600085,SELL,2025-07-16T05:13:13.254629700Z,2025-07-16T05:13:13.293053
GMO,BTC_JPY,GMO-1752642793571,17574351,0.00100000,SELL,2025-07-16T05:13:13.567Z,2025-07-16T05:13:13.571705
GMO,BTC_JPY,GMO-1752642793571,17574351,0.00100000,BUY,2025-07-16T05:13:13.567Z,2025-07-16T05:13:13.571808
GMO,BTC_JPY,GMO-1752642793571,17573736,0.00600000,SELL,2025-07-16T05:13:13.567Z,2025-07-16T05:13:13.571889
GMO,BTC_JPY,GMO-1752642793571,17573736,0.00600000,BUY,2025-07-16T05:13:13.567Z,2025-07-16T05:13:13.571955
GMO,BTC_JPY,GMO-1752642793574,17573736,0.00600000,SELL,2025-07-16T05:13:13.567Z,2025-07-16T05:13:13.574087
GMO,BTC_JPY,GMO-1752642793574,17573736,0.00600000,BUY,2025-07-16T05:13:13.567Z,2025-07-16T05:13:13.574159
GMO,BTC_JPY,GMO-1752642793574,17573719,0.02000000,SELL,2025-07-16T05:13:13.567Z,2025-07-16T05:13:13.574236
GMO,BTC_JPY,GMO-1752642793574,17573719,0.02000000,BUY,2025-07-16T05:13:13.567Z,2025-07-16T05:13:13.574302
BITFLYER,FX_BTC_JPY,BITFLYER-2609077462,17580349,0.06225429,SELL,2025-07-16T05:13:14.253806100Z,2025-07-16T05:13:14.336852
GMO,BTC_JPY,GMO-1752642794894,17573049,0.00500000,SELL,2025-07-16T05:13:14.884Z,2025-07-16T05:13:14.894682
GMO,BTC_JPY,GMO-1752642794894,17573049,0.00500000,BUY,2025-07-16T05:13:14.884Z,2025-07-16T05:13:14.894746
GMO,BTC_JPY,GMO-1752642794908,17573033,0.01700000,SELL,2025-07-16T05:13:14.884Z,2025-07-16T05:13:14.908662
GMO,BTC_JPY,GMO-1752642794908,17573033,0.01700000,BUY,2025-07-16T05:13:14.884Z,2025-07-16T05:13:14.908711
GMO,BTC_JPY,GMO-1752642794908,17573033,0.01000000,SELL,2025-07-16T05:13:14.894Z,2025-07-16T05:13:14.908747
GMO,BTC_JPY,GMO-1752642794908,17573033,0.01000000,BUY,2025-07-16T05:13:14.894Z,2025-07-16T05:13:14.908782
GMO,BTC_JPY,GMO-1752642794908,17573033,0.01000000,SELL,2025-07-16T05:13:14.894Z,2025-07-16T05:13:14.908814
GMO,BTC_JPY,GMO-1752642794908,17573033,0.01000000,BUY,2025-07-16T05:13:14.894Z,2025-07-16T05:13:14.908847
GMO,BTC_JPY,GMO-1752642794908,17573033,0.00700000,SELL,2025-07-16T05:13:14.896Z,2025-07-16T05:13:14.908947
GMO,BTC_JPY,GMO-1752642794908,17573033,0.00700000,BUY,2025-07-16T05:13:14.896Z,2025-07-16T05:13:14.908979
GMO,BTC_JPY,GMO-1752642794908,17572666,0.00300000,SELL,2025-07-16T05:13:14.896Z,2025-07-16T05:13:14.909011
GMO,BTC_JPY,GMO-1752642794909,17572666,0.00300000,BUY,2025-07-16T05:13:14.896Z,2025-07-16T05:13:14.909042
GMO,BTC_JPY,GMO-1752642794945,17572666,0.02000000,SELL,2025-07-16T05:13:14.945Z,2025-07-16T05:13:14.945693
GMO,BTC_JPY,GMO-1752642794945,17572666,0.02000000,BUY,2025-07-16T05:13:14.945Z,2025-07-16T05:13:14.945753
GMO,BTC_JPY,GMO-1752642794949,17572666,0.04700000,SELL,2025-07-16T05:13:14.947Z,2025-07-16T05:13:14.949261
GMO,BTC_JPY,GMO-1752642794949,17572666,0.04700000,BUY,2025-07-16T05:13:14.947Z,2025-07-16T05:13:14.949325
GMO,BTC_JPY,GMO-1752642794949,17571895,0.01000000,SELL,2025-07-16T05:13:14.947Z,2025-07-16T05:13:14.949363
GMO,BTC_JPY,GMO-1752642794949,17571895,0.01000000,BUY,2025-07-16T05:13:14.947Z,2025-07-16T05:13:14.949397
GMO,BTC_JPY,GMO-1752642794950,17571418,0.02000000,SELL,2025-07-16T05:13:14.947Z,2025-07-16T05:13:14.950649
GMO,BTC_JPY,GMO-1752642794950,17571418,0.02000000,BUY,2025-07-16T05:13:14.947Z,2025-07-16T05:13:14.950684
GMO,BTC_JPY,GMO-1752642794950,17571307,0.02000000,SELL,2025-07-16T05:13:14.947Z,2025-07-16T05:13:14.950718
GMO,BTC_JPY,GMO-1752642794950,17571307,0.02000000,BUY,2025-07-16T05:13:14.947Z,2025-07-16T05:13:14.950753
GMO,BTC_JPY,GMO-1752642794950,17571148,0.00100000,SELL,2025-07-16T05:13:14.947Z,2025-07-16T05:13:14.950787
GMO,BTC_JPY,GMO-1752642794950,17571148,0.00100000,BUY,2025-07-16T05:13:14.947Z,2025-07-16T05:13:14.950820
GMO,BTC_JPY,GMO-1752642794950,17571148,0.01600000,SELL,2025-07-16T05:13:14.949Z,2025-07-16T05:13:14.950851
GMO,BTC_JPY,GMO-1752642794950,17571148,0.01600000,BUY,2025-07-16T05:13:14.949Z,2025-07-16T05:13:14.950885
GMO,BTC_JPY,GMO-1752642794950,17571148,0.00300000,SELL,2025-07-16T05:13:14.949Z,2025-07-16T05:13:14.950923
GMO,BTC_JPY,GMO-1752642794950,17571148,0.00300000,BUY,2025-07-16T05:13:14.949Z,2025-07-16T05:13:14.950956
GMO,BTC_JPY,GMO-1752642794950,17570621,0.00100000,SELL,2025-07-16T05:13:14.949Z,2025-07-16T05:13:14.950991
GMO,BTC_JPY,GMO-1752642794954,17570621,0.00100000,BUY,2025-07-16T05:13:14.949Z,2025-07-16T05:13:14.954946
GMO,BTC_JPY,GMO-1752642794971,17570621,0.00700000,SELL,2025-07-16T05:13:14.963Z,2025-07-16T05:13:14.971210
GMO,BTC_JPY,GMO-1752642794971,17570621,0.00700000,BUY,2025-07-16T05:13:14.963Z,2025-07-16T05:13:14.971258
BITFLYER,FX_BTC_JPY,BITFLYER-2609077463,17579064,0.01000000,SELL,2025-07-16T05:13:14.971182100Z,2025-07-16T05:13:15.000899
BITFLYER,FX_BTC_JPY,BITFLYER-2609077464,17578175,6.6E-7,SELL,2025-07-16T05:13:14.971182100Z,2025-07-16T05:13:15.000940
BITFLYER,FX_BTC_JPY,BITFLYER-2609077465,17578175,0.00999934,SELL,2025-07-16T05:13:14.971182100Z,2025-07-16T05:13:15.000986
BITFLYER,FX_BTC_JPY,BITFLYER-2609077466,17577736,0.10000000,SELL,2025-07-16T05:13:14.986808900Z,2025-07-16T05:13:15.001020
BITFLYER,FX_BTC_JPY,BITFLYER-2609077467,17576726,0.00200000,SELL,2025-07-16T05:13:15.002434400Z,2025-07-16T05:13:15.036812
BITFLYER,FX_BTC_JPY,BITFLYER-2609077468,17576726,0.00300042,SELL,2025-07-16T05:13:15.002434400Z,2025-07-16T05:13:15.036866
BITFLYER,FX_BTC_JPY,BITFLYER-2609077469,17576726,0.00064545,SELL,2025-07-16T05:13:15.002434400Z,2025-07-16T05:13:15.066232
BITFLYER,FX_BTC_JPY,BITFLYER-2609077470,17576726,0.00365033,SELL,2025-07-16T05:13:15.002434400Z,2025-07-16T05:13:15.066291
BITFLYER,FX_BTC_JPY,BITFLYER-2609077471,17576725,0.00500000,SELL,2025-07-16T05:13:15.002434400Z,2025-07-16T05:13:15.066341
BITFLYER,FX_BTC_JPY,BITFLYER-2609077472,17576668,0.00070542,SELL,2025-07-16T05:13:15.002434400Z,2025-07-16T05:13:15.066484
BITFLYER,FX_BTC_JPY,BITFLYER-2609077473,17576668,0.00029458,SELL,2025-07-16T05:13:15.018059700Z,2025-07-16T05:13:15.066535
BITFLYER,FX_BTC_JPY,BITFLYER-2609077474,17576607,0.00224544,SELL,2025-07-16T05:13:15.018059700Z,2025-07-16T05:13:15.066576
BITFLYER,FX_BTC_JPY,BITFLYER-2609077475,17576607,0.00140535,SELL,2025-07-16T05:13:15.018059700Z,2025-07-16T05:13:15.066615
BITFLYER,FX_BTC_JPY,BITFLYER-2609077476,17575936,0.00100000,SELL,2025-07-16T05:13:15.018059700Z,2025-07-16T05:13:15.066654
BITFLYER,FX_BTC_JPY,BITFLYER-2609077477,17575935,0.00100000,SELL,2025-07-16T05:13:15.018059700Z,2025-07-16T05:13:15.066692
BITFLYER,FX_BTC_JPY,BITFLYER-2609077478,17575723,0.00130000,SELL,2025-07-16T05:13:15.018059700Z,2025-07-16T05:13:15.066730
BITFLYER,FX_BTC_JPY,BITFLYER-2609077479,17575723,0.00370000,SELL,2025-07-16T05:13:15.018059700Z,2025-07-16T05:13:15.066769
BITFLYER,FX_BTC_JPY,BITFLYER-2609077480,17575487,0.00159606,SELL,2025-07-16T05:13:15.018059700Z,2025-07-16T05:13:15.066809
BITFLYER,FX_BTC_JPY,BITFLYER-2609077481,17575487,0.00500033,SELL,2025-07-16T05:13:15.043927500Z,2025-07-16T05:13:15.066846
BITFLYER,FX_BTC_JPY,BITFLYER-2609077482,17575487,0.00500033,SELL,2025-07-16T05:13:15.060070800Z,2025-07-16T05:13:15.104438
BITFLYER,FX_BTC_JPY,BITFLYER-2609077483,17574701,0.01000000,SELL,2025-07-16T05:13:15.060070800Z,2025-07-16T05:13:15.104503
BITFLYER,FX_BTC_JPY,BITFLYER-2609077484,17573624,0.00001713,SELL,2025-07-16T05:13:15.060070800Z,2025-07-16T05:13:15.104555
BITFLYER,FX_BTC_JPY,BITFLYER-2609077485,17573624,0.00105783,SELL,2025-07-16T05:13:15.090896500Z,2025-07-16T05:13:15.133610
BITFLYER,FX_BTC_JPY,BITFLYER-2609077486,17573624,0.00849349,SELL,2025-07-16T05:13:15.090896500Z,2025-07-16T05:13:15.133663
BITFLYER,FX_BTC_JPY,BITFLYER-2609077487,17573624,0.00043155,SELL,2025-07-16T05:13:15.106536600Z,2025-07-16T05:13:15.146884
BITFLYER,FX_BTC_JPY,BITFLYER-2609077488,17572736,0.00806914,SELL,2025-07-16T05:13:15.106536600Z,2025-07-16T05:13:15.146942
BITFLYER,FX_BTC_JPY,BITFLYER-2609077489,17572736,0.01016479,SELL,2025-07-16T05:13:15.106536600Z,2025-07-16T05:13:15.146990
BITFLYER,FX_BTC_JPY,BITFLYER-2609077490,17572736,0.01000141,SELL,2025-07-16T05:13:15.132241100Z,2025-07-16T05:13:15.147036
BITFLYER,BTC_JPY,BITFLYER-2609079025,17590026,0.20000000,SELL,2025-07-16T05:13:15.086242600Z,2025-07-16T05:13:15.164889
BITFLYER,FX_BTC_JPY,BITFLYER-2609077491,17572736,0.00850069,SELL,2025-07-16T05:13:15.132241100Z,2025-07-16T05:13:15.169275
BITFLYER,BTC_JPY,BITFLYER-2609079026,17582672,0.01132560,SELL,2025-07-16T05:13:15.127551800Z,2025-07-16T05:13:15.191865
BITFLYER,BTC_JPY,BITFLYER-2609079027,17581348,0.00373893,SELL,2025-07-16T05:13:15.143204900Z,2025-07-16T05:13:15.191895
BITFLYER,FX_BTC_JPY,BITFLYER-2609077492,17572736,0.01001053,SELL,2025-07-16T05:13:15.164266Z,2025-07-16T05:13:15.211683
BITFLYER,FX_BTC_JPY,BITFLYER-2609077493,17577737,0.00100000,SELL,2025-07-16T05:13:15.253399300Z,2025-07-16T05:13:15.292881
BITFLYER,FX_BTC_JPY,BITFLYER-2609077494,17577737,0.01000000,SELL,2025-07-16T05:13:15.253399300Z,2025-07-16T05:13:15.328351
BITFLYER,FX_BTC_JPY,BITFLYER-2609077495,17577737,0.00849349,SELL,2025-07-16T05:13:15.253399300Z,2025-07-16T05:13:15.328382
BITFLYER,FX_BTC_JPY,BITFLYER-2609077496,17577737,0.00874429,SELL,2025-07-16T05:13:15.269044Z,2025-07-16T05:13:15.328406
BITFLYER,FX_BTC_JPY,BITFLYER-2609077497,17575398,0.00500000,SELL,2025-07-16T05:13:15.480605200Z,2025-07-16T05:13:15.548255
BITFLYER,FX_BTC_JPY,BITFLYER-2609077498,17574095,0.01580000,SELL,2025-07-16T05:13:15.480605200Z,2025-07-16T05:13:15.548299
BITFLYER,BTC_JPY,BITFLYER-2609079029,17585987,0.00082036,SELL,2025-07-16T05:13:15.823529500Z,2025-07-16T05:13:15.865429
BITFLYER,FX_BTC_JPY,BITFLYER-2609077499,17575899,0.02000000,SELL,2025-07-16T05:13:18.807488700Z,2025-07-16T05:13:18.833752
BITFLYER,BTC_JPY,BITFLYER-2609079034,17583094,0.02000000,SELL,2025-07-16T05:13:19.598033800Z,2025-07-16T05:13:19.665068
BITFLYER,BTC_JPY,BITFLYER-2609079035,17583093,0.02102400,SELL,2025-07-16T05:13:19.598033800Z,2025-07-16T05:13:19.665131
BITFLYER,FX_BTC_JPY,BITFLYER-2609077500,17575841,0.04420000,SELL,2025-07-16T05:13:20.159855200Z,2025-07-16T05:13:20.196457
BITFLYER,FX_BTC_JPY,BITFLYER-2609077501,17577485,0.02000000,BUY,2025-07-16T05:13:22.868811300Z,2025-07-16T05:13:22.895013
BITFLYER,FX_BTC_JPY,BITFLYER-2609077502,17580671,0.00100000,BUY,2025-07-16T05:13:23.961088200Z,2025-07-16T05:13:23.976016
BITFLYER,FX_BTC_JPY,BITFLYER-2609077503,17580671,0.00400000,BUY,2025-07-16T05:13:24.138395200Z,2025-07-16T05:13:24.171881
BITFLYER,FX_BTC_JPY,BITFLYER-2609077504,17580701,0.00100000,BUY,2025-07-16T05:13:24.138395200Z,2025-07-16T05:13:24.171945
BITFLYER,FX_BTC_JPY,BITFLYER-2609077505,17581345,0.00364367,BUY,2025-07-16T05:13:24.138395200Z,2025-07-16T05:13:24.172004
BITFLYER,FX_BTC_JPY,BITFLYER-2609077506,17581345,0.00135633,BUY,2025-07-16T05:13:24.138395200Z,2025-07-16T05:13:24.172051
BITFLYER,FX_BTC_JPY,BITFLYER-2609077507,17581345,0.00228883,BUY,2025-07-16T05:13:24.799593700Z,2025-07-16T05:13:24.833393
BITFLYER,FX_BTC_JPY,BITFLYER-2609077508,17581392,0.01000000,BUY,2025-07-16T05:13:24.799593700Z,2025-07-16T05:13:24.833447
BITFLYER,FX_BTC_JPY,BITFLYER-2609077509,17581451,0.03255795,BUY,2025-07-16T05:13:24.799593700Z,2025-07-16T05:13:24.833489
BITFLYER,FX_BTC_JPY,BITFLYER-2609077510,17581998,0.00500000,BUY,2025-07-16T05:13:24.799593700Z,2025-07-16T05:13:24.833527
BITFLYER,FX_BTC_JPY,BITFLYER-2609077511,17582736,0.00015322,BUY,2025-07-16T05:13:24.799593700Z,2025-07-16T05:13:24.833563
BITFLYER,BTC_JPY,BITFLYER-2609079042,17583435,0.01000000,SELL,2025-07-16T05:13:25.200515600Z,2025-07-16T05:13:25.241657
BITFLYER,FX_BTC_JPY,BITFLYER-2609077512,17582736,0.00084678,BUY,2025-07-16T05:13:29.263523800Z,2025-07-16T05:13:29.299417
BITFLYER,FX_BTC_JPY,BITFLYER-2609077513,17582736,0.00215322,BUY,2025-07-16T05:13:29.263523800Z,2025-07-16T05:13:29.299477
GMO,BTC_JPY,GMO-1752642809915,17577282,0.00100000,BUY,2025-07-16T05:13:29.913Z,2025-07-16T05:13:29.915830
GMO,BTC_JPY,GMO-1752642809915,17577282,0.00100000,SELL,2025-07-16T05:13:29.913Z,2025-07-16T05:13:29.916013
BITFLYER,FX_BTC_JPY,BITFLYER-2609077514,17580497,0.05476565,SELL,2025-07-16T05:13:31.572229800Z,2025-07-16T05:13:31.594960
BITFLYER,FX_BTC_JPY,BITFLYER-2609077515,17580497,0.00207724,SELL,2025-07-16T05:13:31.572229800Z,2025-07-16T05:13:31.628122
BITFLYER,FX_BTC_JPY,BITFLYER-2609077516,17580486,0.00877859,SELL,2025-07-16T05:13:31.619139400Z,2025-07-16T05:13:31.669840
BITFLYER,FX_BTC_JPY,BITFLYER-2609077517,17581714,0.00100000,SELL,2025-07-16T05:13:32.399819100Z,2025-07-16T05:13:32.445666
BITFLYER,BTC_JPY,BITFLYER-2609079054,17583646,0.01000000,SELL,2025-07-16T05:13:35.218597500Z,2025-07-16T05:13:35.335150
GMO,BTC_JPY,GMO-1752642815585,17577273,0.00900000,BUY,2025-07-16T05:13:35.579Z,2025-07-16T05:13:35.585810
GMO,BTC_JPY,GMO-1752642815585,17577273,0.00900000,SELL,2025-07-16T05:13:35.579Z,2025-07-16T05:13:35.585956
GMO,BTC_JPY,GMO-1752642815585,17577292,0.00100000,BUY,2025-07-16T05:13:35.579Z,2025-07-16T05:13:35.586067
GMO,BTC_JPY,GMO-1752642815586,17577292,0.00100000,SELL,2025-07-16T05:13:35.579Z,2025-07-16T05:13:35.586160
