exchange,symbol,best_bid,best_bid_volume,best_ask,best_ask_volume,timestamp
BITFLYER,FX_BTC_JPY,17588103,0.00600000,17589966,0.01500000,2025-07-16T05:12:27.493378Z
BITFLYER,BTC_JPY,17591468,0.00966280,17599750,0.00100000,2025-07-16T05:12:27.493471Z
BITFLYER,FX_BTC_JPY,17588103,0.00600000,17589966,0.01500000,2025-07-16T05:12:27.493734Z
BITFLYER,FX_BTC_JPY,17587248,0.05069476,17589966,0.01500000,2025-07-16T05:12:27.494079Z
BITFLYER,BTC_JPY,17591558,0.04120000,17599750,0.00100000,2025-07-16T05:12:27.494327Z
BITFLYER,FX_BTC_JPY,17587248,0.05069476,17589966,0.01500000,2025-07-16T05:12:27.494439Z
BITFLYER,FX_BTC_JPY,17587248,0.05069476,17589966,0.01500000,2025-07-16T05:12:27.494707Z
BITFLYER,BTC_JPY,17591558,0.04120000,17599750,0.00100000,2025-07-16T05:12:27.494801Z
BITFLYER,FX_BTC_JPY,17586850,0.03000000,17589966,0.01500000,2025-07-16T05:12:27.495030Z
BITFLYER,BTC_JPY,17591558,0.04120000,17599750,0.00100000,2025-07-16T05:12:27.495136Z
BITFLYER,FX_BTC_JPY,17586850,0.03000000,17589966,0.01500000,2025-07-16T05:12:27.495328Z
BITFLYER,FX_BTC_JPY,17586850,0.03000000,17589965,0.00100000,2025-07-16T05:12:27.495567Z
BITFLYER,FX_BTC_JPY,17586850,0.03000000,17589965,0.00100000,2025-07-16T05:12:27.495829Z
BITFLYER,BTC_JPY,17591558,0.04120000,17599750,0.00100000,2025-07-16T05:12:27.495916Z
BITFLYER,BTC_JPY,17591559,0.24000000,17599750,0.00100000,2025-07-16T05:12:27.496056Z
BITFLYER,FX_BTC_JPY,17586850,0.03000000,17589965,0.00100000,2025-07-16T05:12:27.496233Z
BITFLYER,FX_BTC_JPY,17586850,0.03000000,17589964,0.02140000,2025-07-16T05:12:27.496413Z
BITFLYER,BTC_JPY,17591559,0.24000000,17599750,0.00100000,2025-07-16T05:12:27.496504Z
BITFLYER,BTC_JPY,17591559,0.24000000,17599750,0.00100000,2025-07-16T05:12:27.516535Z
BITFLYER,FX_BTC_JPY,17586850,0.03000000,17589964,0.02140000,2025-07-16T05:12:27.516729Z
BITFLYER,FX_BTC_JPY,17586850,0.03000000,17589964,0.02140000,2025-07-16T05:12:27.579725Z
BITFLYER,BTC_JPY,17591649,0.04127000,17599750,0.00100000,2025-07-16T05:12:27.590099Z
BITFLYER,FX_BTC_JPY,17586850,0.03000000,17589964,0.02140000,2025-07-16T05:12:27.701983Z
BITFLYER,FX_BTC_JPY,17586850,0.03000000,17588619,0.00600000,2025-07-16T05:12:27.814796Z
BITFLYER,BTC_JPY,17591649,0.04127000,17599897,0.01677105,2025-07-16T05:12:27.853397Z
BITFLYER,FX_BTC_JPY,17586850,0.03000000,17588619,0.00600000,2025-07-16T05:12:27.933920Z
BITFLYER,BTC_JPY,17591735,0.03383680,17599897,0.01677105,2025-07-16T05:12:27.938582Z
BITFLYER,FX_BTC_JPY,17586850,0.03000000,17588619,0.00600000,2025-07-16T05:12:28.030815Z
BITFLYER,BTC_JPY,17591735,0.03383680,17599897,0.01677105,2025-07-16T05:12:28.041451Z
BITFLYER,FX_BTC_JPY,17586850,0.03000000,17588619,0.00600000,2025-07-16T05:12:28.141128Z
BITFLYER,FX_BTC_JPY,17586850,0.03000000,17590047,0.01730000,2025-07-16T05:12:28.259479Z
BITFLYER,BTC_JPY,17591735,0.03383680,17599897,0.01677105,2025-07-16T05:12:28.268181Z
BITFLYER,FX_BTC_JPY,17586850,0.03000000,17590047,0.01730000,2025-07-16T05:12:28.366848Z
BITFLYER,BTC_JPY,17591825,0.20000000,17599990,0.05000000,2025-07-16T05:12:28.381601Z
BITFLYER,FX_BTC_JPY,17587989,0.00600000,17590047,0.01730000,2025-07-16T05:12:28.472201Z
BITFLYER,BTC_JPY,17591825,0.20000000,17599990,0.05000000,2025-07-16T05:12:28.545076Z
BITFLYER,FX_BTC_JPY,17587989,0.00600000,17590047,0.01730000,2025-07-16T05:12:28.653585Z
BITFLYER,FX_BTC_JPY,17587989,0.00600000,17590047,0.01730000,2025-07-16T05:12:28.654202Z
BITFLYER,FX_BTC_JPY,17587989,0.00600000,17590047,0.01730000,2025-07-16T05:12:28.706124Z
BITFLYER,BTC_JPY,17591825,0.20000000,17599990,0.05000000,2025-07-16T05:12:28.745988Z
BITFLYER,FX_BTC_JPY,17587989,0.00600000,17590047,0.01730000,2025-07-16T05:12:28.814903Z
BITFLYER,BTC_JPY,17591828,0.02000000,17599990,0.05000000,2025-07-16T05:12:28.874591Z
BITFLYER,FX_BTC_JPY,17587989,0.00600000,17590043,0.02140000,2025-07-16T05:12:28.952444Z
BITFLYER,BTC_JPY,17591859,0.00966250,17599990,0.05000000,2025-07-16T05:12:29.008112Z
BITFLYER,FX_BTC_JPY,17587989,0.00600000,17590043,0.02140000,2025-07-16T05:12:29.065221Z
BITFLYER,BTC_JPY,17591859,0.00966250,17599400,0.28830000,2025-07-16T05:12:29.142200Z
BITFLYER,FX_BTC_JPY,17587989,0.00600000,17590043,0.02140000,2025-07-16T05:12:29.161720Z
BITFLYER,BTC_JPY,17591859,0.00966250,17599400,0.57660000,2025-07-16T05:12:29.260149Z
BITFLYER,FX_BTC_JPY,17587989,0.00600000,17590043,0.02140000,2025-07-16T05:12:29.271584Z
BITFLYER,FX_BTC_JPY,17587989,0.00600000,17590043,0.02140000,2025-07-16T05:12:29.377257Z
BITFLYER,BTC_JPY,17591859,0.00966250,17599400,0.28830000,2025-07-16T05:12:29.385542Z
GMO,BTC,17592492,0.04900000,17592493,0.00124000,2025-07-16T05:12:29.419464Z
GMO,BTC,17592492,0.14900000,17592493,0.00124000,2025-07-16T05:12:29.420089Z
GMO,BTC,17592492,0.14900000,17592493,0.00124000,2025-07-16T05:12:29.420611Z
GMO,BTC,17592492,0.14900000,17592493,0.00124000,2025-07-16T05:12:29.421109Z
GMO,BTC,17592492,0.14900000,17592493,0.00124000,2025-07-16T05:12:29.421580Z
GMO,BTC,17592492,0.13000000,17592493,0.00124000,2025-07-16T05:12:29.422015Z
GMO,BTC,17592492,0.13000000,17592493,0.00124000,2025-07-16T05:12:29.422432Z
GMO,BTC,17592492,0.14900000,17592493,0.00124000,2025-07-16T05:12:29.422967Z
GMO,BTC_JPY,17582859,0.00700000,17586997,0.00100000,2025-07-16T05:12:29.423344Z
GMO,BTC,17592492,0.14900000,17592493,0.00124000,2025-07-16T05:12:29.423669Z
GMO,BTC_JPY,17582961,0.02000000,17586997,0.00100000,2025-07-16T05:12:29.423952Z
GMO,BTC,17592492,0.14900000,17592493,0.00124000,2025-07-16T05:12:29.424179Z
GMO,BTC_JPY,17582876,0.00500000,17586997,0.00100000,2025-07-16T05:12:29.424395Z
GMO,BTC,17592492,0.14900000,17592493,0.00124000,2025-07-16T05:12:29.424607Z
GMO,BTC_JPY,17583173,0.00700000,17586997,0.00100000,2025-07-16T05:12:29.424818Z
GMO,BTC,17592492,0.14900000,17592493,0.00124000,2025-07-16T05:12:29.426081Z
GMO,BTC_JPY,17583190,0.00500000,17586997,0.00100000,2025-07-16T05:12:29.429313Z
GMO,BTC,17592492,0.14900000,17592493,0.00124000,2025-07-16T05:12:29.429581Z
BITFLYER,BTC_JPY,17591859,0.00966250,17599400,0.28830000,2025-07-16T05:12:29.508136Z
BITFLYER,FX_BTC_JPY,17587423,0.05020116,17590043,0.02140000,2025-07-16T05:12:29.517370Z
BITFLYER,FX_BTC_JPY,17587423,0.05020116,17590043,0.02140000,2025-07-16T05:12:29.616750Z
BITFLYER,BTC_JPY,17591859,0.00966250,17599400,0.28830000,2025-07-16T05:12:29.718583Z
BITFLYER,FX_BTC_JPY,17588061,0.00600000,17590043,0.02140000,2025-07-16T05:12:29.723227Z
BITFLYER,BTC_JPY,17591859,0.00966250,17599400,0.28830000,2025-07-16T05:12:29.810917Z
BITFLYER,FX_BTC_JPY,17588061,0.00600000,17590043,0.02140000,2025-07-16T05:12:29.860920Z
GMO,BTC_JPY,17583190,0.00500000,17586997,0.00100000,2025-07-16T05:12:30.024316Z
BITFLYER,FX_BTC_JPY,17588061,0.00600000,17590047,0.01730000,2025-07-16T05:12:30.024408Z
GMO,BTC,17592492,0.14900000,17592493,0.00124000,2025-07-16T05:12:30.146199Z
BITFLYER,BTC_JPY,17591859,0.00966250,17599400,0.28830000,2025-07-16T05:12:30.146256Z
BITFLYER,FX_BTC_JPY,17588061,0.00600000,17590047,0.01730000,2025-07-16T05:12:30.173619Z
BITFLYER,BTC_JPY,17591949,0.03942000,17599400,0.28830000,2025-07-16T05:12:30.231992Z
BITFLYER,FX_BTC_JPY,17587423,0.05020116,17588020,0.01130000,2025-07-16T05:12:30.275894Z
BITFLYER,BTC_JPY,17591949,0.03942000,17599400,0.28830000,2025-07-16T05:12:30.368074Z
BITFLYER,FX_BTC_JPY,17587423,0.05020116,17588020,0.01130000,2025-07-16T05:12:30.432945Z
BITFLYER,BTC_JPY,17591949,0.03942000,17599400,0.28830000,2025-07-16T05:12:30.470814Z
BITFLYER,BTC_JPY,17591949,0.03942000,17599400,0.28830000,2025-07-16T05:12:30.505607Z
BITFLYER,FX_BTC_JPY,17587423,0.05020116,17589417,0.00600000,2025-07-16T05:12:30.505908Z
GMO,BTC_JPY,17583190,0.00500000,17586997,0.00100000,2025-07-16T05:12:30.527330Z
GMO,BTC,17592492,0.14900000,17592493,0.00124000,2025-07-16T05:12:30.578017Z
BITFLYER,BTC_JPY,17591949,0.03942000,17599200,0.28830000,2025-07-16T05:12:30.634989Z
BITFLYER,FX_BTC_JPY,17584806,0.06270000,17589417,0.00600000,2025-07-16T05:12:30.636854Z
BITFLYER,FX_BTC_JPY,17584806,0.06270000,17586531,0.01130000,2025-07-16T05:12:30.759936Z
BITFLYER,BTC_JPY,17591952,0.02000000,17599200,0.28830000,2025-07-16T05:12:30.799575Z
BITFLYER,FX_BTC_JPY,17583431,0.06870000,17588464,0.01130000,2025-07-16T05:12:30.853888Z
BITFLYER,FX_BTC_JPY,17583431,0.06870000,17589416,0.00100000,2025-07-16T05:12:30.962964Z
GMO,BTC_JPY,17583207,0.00500000,17585192,0.02000000,2025-07-16T05:12:31.033687Z
BITFLYER,BTC_JPY,17591952,0.02000000,17599200,0.28830000,2025-07-16T05:12:31.052809Z
GMO,BTC,17592492,0.13000000,17592493,0.00124000,2025-07-16T05:12:31.083966Z
BITFLYER,FX_BTC_JPY,17583581,0.01500000,17587001,0.01130000,2025-07-16T05:12:31.109261Z
BITFLYER,BTC_JPY,17591952,0.02000000,17599200,0.28830000,2025-07-16T05:12:31.168436Z
BITFLYER,FX_BTC_JPY,17585597,0.06870000,17587001,0.01130000,2025-07-16T05:12:31.233790Z
BITFLYER,FX_BTC_JPY,17585597,0.06870000,17589417,0.00600000,2025-07-16T05:12:31.376539Z
BITFLYER,FX_BTC_JPY,17586345,0.05009332,17587000,0.05686245,2025-07-16T05:12:31.484646Z
GMO,BTC_JPY,17581161,0.00500000,17585192,0.02000000,2025-07-16T05:12:31.539612Z
GMO,BTC,17592492,0.03950000,17592493,0.00124000,2025-07-16T05:12:31.588926Z
BITFLYER,FX_BTC_JPY,17586345,0.05009332,17587000,0.05686245,2025-07-16T05:12:31.613528Z
BITFLYER,FX_BTC_JPY,17586346,0.00100000,17587000,0.05686245,2025-07-16T05:12:31.720024Z
BITFLYER,BTC_JPY,17591952,0.02000000,17597066,0.02000000,2025-07-16T05:12:31.776830Z
BITFLYER,FX_BTC_JPY,17586346,0.00100000,17587000,0.05686245,2025-07-16T05:12:31.821250Z
BITFLYER,BTC_JPY,17591952,0.02000000,17597066,0.02000000,2025-07-16T05:12:31.968734Z
BITFLYER,FX_BTC_JPY,17586345,0.05009332,17587000,0.05686245,2025-07-16T05:12:31.968934Z
GMO,BTC_JPY,17580231,0.02000000,17586990,0.00900000,2025-07-16T05:12:32.042040Z
BITFLYER,BTC_JPY,17591952,0.02000000,17597066,0.02000000,2025-07-16T05:12:32.060351Z
GMO,BTC,17592492,0.04900000,17592493,0.00124000,2025-07-16T05:12:32.092484Z
BITFLYER,FX_BTC_JPY,17586345,0.05009332,17587000,0.05686245,2025-07-16T05:12:32.131141Z
BITFLYER,FX_BTC_JPY,17586345,0.05009332,17587000,0.05686245,2025-07-16T05:12:32.236858Z
BITFLYER,FX_BTC_JPY,17586345,0.05009332,17587000,0.05686245,2025-07-16T05:12:32.404192Z
BITFLYER,FX_BTC_JPY,17586345,0.05009332,17587000,0.05586245,2025-07-16T05:12:32.507544Z
GMO,BTC_JPY,17581178,0.00500000,17585182,0.00900000,2025-07-16T05:12:32.548334Z
BITFLYER,BTC_JPY,17591952,0.02000000,17599200,0.28830000,2025-07-16T05:12:32.560344Z
GMO,BTC,17592492,0.04900000,17592493,0.00124000,2025-07-16T05:12:32.598411Z
BITFLYER,FX_BTC_JPY,17586345,0.05009332,17587000,0.05586245,2025-07-16T05:12:32.607757Z
BITFLYER,BTC_JPY,17591952,0.02000000,17599200,0.28830000,2025-07-16T05:12:32.774089Z
BITFLYER,FX_BTC_JPY,17586345,0.05009332,17587000,0.05586245,2025-07-16T05:12:32.774252Z
BITFLYER,BTC_JPY,17592042,0.03976000,17599200,0.28830000,2025-07-16T05:12:32.842078Z
BITFLYER,FX_BTC_JPY,17586345,0.05009332,17587000,0.00006245,2025-07-16T05:12:32.907304Z
BITFLYER,BTC_JPY,17592042,0.03976000,17599200,0.28830000,2025-07-16T05:12:33.056615Z
BITFLYER,FX_BTC_JPY,17586345,0.05009332,17587000,0.00006245,2025-07-16T05:12:33.056875Z
GMO,BTC_JPY,17581162,0.04400000,17585182,0.00900000,2025-07-16T05:12:33.057005Z
GMO,BTC,17592492,0.04900000,17592493,0.00124000,2025-07-16T05:12:33.100323Z
BITFLYER,BTC_JPY,17592042,0.03976000,17599197,0.02000000,2025-07-16T05:12:33.118123Z
BITFLYER,FX_BTC_JPY,17586345,0.05009332,17587000,0.00006245,2025-07-16T05:12:33.154825Z
BITFLYER,FX_BTC_JPY,17586345,0.05009332,17589417,0.00600000,2025-07-16T05:12:33.265067Z
BITFLYER,BTC_JPY,17592042,0.03976000,17599197,0.02000000,2025-07-16T05:12:33.348094Z
BITFLYER,FX_BTC_JPY,17586345,0.05009332,17589415,0.02050000,2025-07-16T05:12:33.398195Z
BITFLYER,FX_BTC_JPY,17586345,0.05009332,17587993,0.01130000,2025-07-16T05:12:33.550201Z
BITFLYER,FX_BTC_JPY,17586345,0.05009332,17587993,0.01130000,2025-07-16T05:12:33.550392Z
GMO,BTC_JPY,17581179,0.00800000,17585182,0.00900000,2025-07-16T05:12:33.566723Z
BITFLYER,FX_BTC_JPY,17586345,0.05009332,17589414,0.00100000,2025-07-16T05:12:33.696584Z
BITFLYER,FX_BTC_JPY,17586345,0.05009332,17589415,0.02050000,2025-07-16T05:12:33.772391Z
BITFLYER,BTC_JPY,17591859,0.00966250,17599197,0.02000000,2025-07-16T05:12:33.805833Z
BITFLYER,FX_BTC_JPY,17584945,0.05600000,17589415,0.02050000,2025-07-16T05:12:33.867755Z
BITFLYER,FX_BTC_JPY,17585972,0.05064258,17589415,0.02050000,2025-07-16T05:12:34.031786Z
BITFLYER,BTC_JPY,17592132,0.04096000,17599197,0.02000000,2025-07-16T05:12:34.032255Z
GMO,BTC_JPY,17581179,0.00800000,17586964,0.01000000,2025-07-16T05:12:34.074039Z
GMO,BTC,17592492,0.04900000,17592493,0.00124000,2025-07-16T05:12:34.110347Z
BITFLYER,FX_BTC_JPY,17585972,0.05064258,17589415,0.02050000,2025-07-16T05:12:34.110766Z
BITFLYER,BTC_JPY,17592132,0.04096000,17599197,0.02000000,2025-07-16T05:12:34.150785Z
BITFLYER,FX_BTC_JPY,17585972,0.05064258,17589415,0.02050000,2025-07-16T05:12:34.217952Z
BITFLYER,BTC_JPY,17592132,0.04096000,17599197,0.02000000,2025-07-16T05:12:34.274582Z
BITFLYER,FX_BTC_JPY,17585972,0.05064258,17589415,0.02050000,2025-07-16T05:12:34.332491Z
BITFLYER,BTC_JPY,17592132,0.04096000,17599197,0.02000000,2025-07-16T05:12:34.423506Z
BITFLYER,FX_BTC_JPY,17585972,0.05064258,17589415,0.02050000,2025-07-16T05:12:34.427932Z
GMO,BTC_JPY,17581196,0.00500000,17586964,0.01000000,2025-07-16T05:12:34.444108Z
GMO,BTC,17592492,0.04900000,17592493,0.00124000,2025-07-16T05:12:34.477397Z
BITFLYER,FX_BTC_JPY,17585972,0.05064258,17589415,0.02050000,2025-07-16T05:12:34.532606Z
BITFLYER,BTC_JPY,17592132,0.04096000,17599197,0.02000000,2025-07-16T05:12:34.590607Z
GMO,BTC,17592492,0.14900000,17592493,0.00124000,2025-07-16T05:12:34.613492Z
BITFLYER,FX_BTC_JPY,17585972,0.05064258,17588004,0.01130000,2025-07-16T05:12:34.652544Z
BITFLYER,BTC_JPY,17592133,0.02000000,17599197,0.02000000,2025-07-16T05:12:34.748361Z
BITFLYER,FX_BTC_JPY,17586018,0.00175000,17588004,0.01130000,2025-07-16T05:12:34.753675Z
BITFLYER,FX_BTC_JPY,17586018,0.00175000,17589415,0.02050000,2025-07-16T05:12:34.875256Z
BITFLYER,FX_BTC_JPY,17586018,0.00175000,17589415,0.02050000,2025-07-16T05:12:34.997213Z
BITFLYER,BTC_JPY,17592133,0.02000000,17599197,0.02000000,2025-07-16T05:12:35.000817Z
GMO,BTC_JPY,17581196,0.00500000,17586996,0.02000000,2025-07-16T05:12:35.066226Z
BITFLYER,FX_BTC_JPY,17586019,0.00100000,17589415,0.02050000,2025-07-16T05:12:35.100409Z
BITFLYER,BTC_JPY,17592223,0.03877000,17599197,0.02000000,2025-07-16T05:12:35.117749Z
GMO,BTC,17592492,0.14900000,17592493,0.00124000,2025-07-16T05:12:35.117805Z
BITFLYER,FX_BTC_JPY,17586019,0.00100000,17589415,0.02050000,2025-07-16T05:12:35.212309Z
BITFLYER,FX_BTC_JPY,17586019,0.00100000,17589415,0.02050000,2025-07-16T05:12:35.320497Z
BITFLYER,BTC_JPY,17592223,0.03877000,17599197,0.02000000,2025-07-16T05:12:35.417852Z
BITFLYER,FX_BTC_JPY,17586019,0.00100000,17589415,0.02050000,2025-07-16T05:12:35.426735Z
BITFLYER,BTC_JPY,17592224,0.02000000,17599197,0.02000000,2025-07-16T05:12:35.476837Z
BITFLYER,BTC_JPY,17592224,0.02000000,17599197,0.02000000,2025-07-16T05:12:35.555628Z
BITFLYER,FX_BTC_JPY,17586019,0.00100000,17589415,0.02050000,2025-07-16T05:12:35.556041Z
GMO,BTC_JPY,17581196,0.00500000,17586954,0.00900000,2025-07-16T05:12:35.571830Z
BITFLYER,BTC_JPY,17592224,0.02000000,17599197,0.02000000,2025-07-16T05:12:35.706268Z
BITFLYER,FX_BTC_JPY,17586019,0.00100000,17589415,0.02050000,2025-07-16T05:12:35.774590Z
BITFLYER,BTC_JPY,17592224,0.02000000,17599197,0.02000000,2025-07-16T05:12:35.837360Z
BITFLYER,FX_BTC_JPY,17586019,0.00100000,17589415,0.02050000,2025-07-16T05:12:35.871886Z
BITFLYER,FX_BTC_JPY,17586019,0.00100000,17589415,0.02050000,2025-07-16T05:12:35.979786Z
BITFLYER,BTC_JPY,17592224,0.02000000,17599197,0.02000000,2025-07-16T05:12:35.980073Z
GMO,BTC_JPY,17581946,0.02000000,17586997,0.00100000,2025-07-16T05:12:36.080104Z
BITFLYER,FX_BTC_JPY,17586019,0.00100000,17589415,0.02050000,2025-07-16T05:12:36.113855Z
BITFLYER,BTC_JPY,17592224,0.02000000,17599197,0.02000000,2025-07-16T05:12:36.114212Z
GMO,BTC,17592492,0.13000000,17592493,0.00124000,2025-07-16T05:12:36.127447Z
BITFLYER,BTC_JPY,17592223,0.03877000,17599197,0.02000000,2025-07-16T05:12:36.229574Z
BITFLYER,FX_BTC_JPY,17586019,0.00100000,17589415,0.02050000,2025-07-16T05:12:36.265912Z
BITFLYER,BTC_JPY,17592223,0.03877000,17598400,0.28830000,2025-07-16T05:12:36.341532Z
BITFLYER,FX_BTC_JPY,17586019,0.00100000,17589415,0.02050000,2025-07-16T05:12:36.366241Z
BITFLYER,BTC_JPY,17591859,0.00966250,17598400,0.28830000,2025-07-16T05:12:36.464569Z
BITFLYER,FX_BTC_JPY,17586019,0.00100000,17589414,0.00100000,2025-07-16T05:12:36.494214Z
GMO,BTC_JPY,17581946,0.02000000,17585812,0.02000000,2025-07-16T05:12:36.580652Z
BITFLYER,BTC_JPY,17592313,0.04108000,17597066,0.02000000,2025-07-16T05:12:36.602169Z
BITFLYER,FX_BTC_JPY,17586019,0.00100000,17589414,0.00100000,2025-07-16T05:12:36.623914Z
GMO,BTC,17592492,0.13000000,17592493,0.00124000,2025-07-16T05:12:36.629534Z
BITFLYER,BTC_JPY,17592313,0.04108000,17598397,0.02000000,2025-07-16T05:12:36.761263Z
BITFLYER,FX_BTC_JPY,17586019,0.00100000,17589414,0.00100000,2025-07-16T05:12:36.782613Z
BITFLYER,FX_BTC_JPY,17586019,0.00100000,17589414,0.00100000,2025-07-16T05:12:36.892796Z
BITFLYER,BTC_JPY,17592313,0.04108000,17598397,0.02000000,2025-07-16T05:12:36.900834Z
BITFLYER,FX_BTC_JPY,17586019,0.00100000,17589414,0.00100000,2025-07-16T05:12:36.991941Z
BITFLYER,BTC_JPY,17592313,0.04108000,17598400,0.28830000,2025-07-16T05:12:37.013311Z
GMO,BTC_JPY,17580661,0.02000000,17586833,0.02000000,2025-07-16T05:12:37.084188Z
BITFLYER,FX_BTC_JPY,17586019,0.00100000,17589414,0.00100000,2025-07-16T05:12:37.095279Z
BITFLYER,BTC_JPY,17592316,0.02000000,17598400,0.28830000,2025-07-16T05:12:37.132347Z
GMO,BTC,17592492,0.04900000,17592493,0.00124000,2025-07-16T05:12:37.137472Z
BITFLYER,FX_BTC_JPY,17586019,0.00100000,17589408,0.02040000,2025-07-16T05:12:37.213556Z
BITFLYER,BTC_JPY,17592316,0.02000000,17598400,0.28830000,2025-07-16T05:12:37.266033Z
BITFLYER,FX_BTC_JPY,17585560,0.05600000,17589408,0.02040000,2025-07-16T05:12:37.348735Z
BITFLYER,BTC_JPY,17592316,0.02000000,17598400,0.28830000,2025-07-16T05:12:37.382209Z
BITFLYER,FX_BTC_JPY,17585560,0.05600000,17589408,0.02040000,2025-07-16T05:12:37.481898Z
BITFLYER,BTC_JPY,17592316,0.02000000,17598400,0.28830000,2025-07-16T05:12:37.503421Z
BITFLYER,FX_BTC_JPY,17586029,0.05600000,17589408,0.02040000,2025-07-16T05:12:37.587545Z
GMO,BTC_JPY,17581947,0.00300000,17586833,0.02000000,2025-07-16T05:12:37.587549Z
GMO,BTC,17592492,0.04900000,17592493,0.00124000,2025-07-16T05:12:37.642216Z
BITFLYER,FX_BTC_JPY,17586029,0.05600000,17589408,0.02040000,2025-07-16T05:12:37.706864Z
BITFLYER,FX_BTC_JPY,17586029,0.05600000,17589408,0.02040000,2025-07-16T05:12:37.854911Z
BITFLYER,FX_BTC_JPY,17586029,0.05600000,17589408,0.02040000,2025-07-16T05:12:37.958475Z
BITFLYER,FX_BTC_JPY,17586029,0.05600000,17589408,0.02040000,2025-07-16T05:12:38.066011Z
GMO,BTC_JPY,17581947,0.00300000,17586997,0.00100000,2025-07-16T05:12:38.093044Z
GMO,BTC,17592492,0.14900000,17592493,0.00124000,2025-07-16T05:12:38.145908Z
BITFLYER,FX_BTC_JPY,17586373,0.05600000,17589408,0.02040000,2025-07-16T05:12:38.179203Z
BITFLYER,FX_BTC_JPY,17586373,0.05600000,17589408,0.02040000,2025-07-16T05:12:38.316888Z
BITFLYER,FX_BTC_JPY,17586373,0.05600000,17589408,0.02040000,2025-07-16T05:12:38.453713Z
BITFLYER,FX_BTC_JPY,17586373,0.05600000,17589408,0.02040000,2025-07-16T05:12:38.542921Z
BITFLYER,FX_BTC_JPY,17586373,0.05600000,17589408,0.02040000,2025-07-16T05:12:38.590053Z
GMO,BTC_JPY,17581947,0.00300000,17586798,0.02000000,2025-07-16T05:12:38.595215Z
GMO,BTC,17592492,0.04900000,17592493,0.00124000,2025-07-16T05:12:38.653146Z
BITFLYER,BTC_JPY,17592316,0.02000000,17598400,0.28830000,2025-07-16T05:12:38.720174Z
BITFLYER,FX_BTC_JPY,17586373,0.05600000,17589408,0.02040000,2025-07-16T05:12:38.747852Z
BITFLYER,FX_BTC_JPY,17586373,0.05600000,17589408,0.02040000,2025-07-16T05:12:38.856557Z
BITFLYER,FX_BTC_JPY,17586632,0.05157592,17589408,0.02040000,2025-07-16T05:12:38.956919Z
BITFLYER,BTC_JPY,17592316,0.02000000,17598400,0.28830000,2025-07-16T05:12:39.035456Z
BITFLYER,FX_BTC_JPY,17586632,0.05157592,17589408,0.02040000,2025-07-16T05:12:39.065965Z
GMO,BTC_JPY,17581947,0.00300000,17586798,0.02000000,2025-07-16T05:12:39.102079Z
GMO,BTC,17592492,0.14900000,17592493,0.00124000,2025-07-16T05:12:39.159601Z
BITFLYER,FX_BTC_JPY,17586632,0.05157592,17589408,0.02040000,2025-07-16T05:12:39.168173Z
BITFLYER,BTC_JPY,17592406,0.03857000,17598400,0.28830000,2025-07-16T05:12:39.254467Z
BITFLYER,FX_BTC_JPY,17586672,0.00175000,17589408,0.02040000,2025-07-16T05:12:39.276136Z
BITFLYER,BTC_JPY,17592406,0.03857000,17598400,0.28830000,2025-07-16T05:12:39.389416Z
BITFLYER,FX_BTC_JPY,17586672,0.00175000,17589408,0.02040000,2025-07-16T05:12:39.436151Z
