exchange,symbol,trade_id,price,size,side,timestamp,created_at
BITFLYER,FX_BTC_JPY,BITFLYER-2609084427,17546732,0.03830072,BUY,2025-07-16T06:20:17.947287800Z,2025-07-16T06:20:17.945413
BITFLYER,FX_BTC_JPY,BITFLYER-2609084428,17545099,0.00100042,BUY,2025-07-16T06:20:17.963556800Z,2025-07-16T06:20:18.009123
BITFLYER,FX_BTC_JPY,BITFLYER-2609084429,17545099,0.02799958,BUY,2025-07-16T06:20:18.151662300Z,2025-07-16T06:20:18.151228
GMO,BTC_JPY,GMO-1752646818859,17543075,0.01000000,BUY,2025-07-16T06:20:18.895Z,2025-07-16T06:20:18.860011
GMO,BTC_JPY,GMO-1752646818860,17543075,0.01000000,SELL,2025-07-16T06:20:18.895Z,2025-07-16T06:20:18.860089
GMO,BTC_JPY,GMO-1752646820194,17541687,0.02000000,SELL,2025-07-16T06:20:20.233Z,2025-07-16T06:20:20.194538
GMO,BTC_JPY,GMO-1752646820196,17541687,0.02000000,BUY,2025-07-16T06:20:20.233Z,2025-07-16T06:20:20.196159
BITFLYER,BTC_JPY,BITFLYER-2609086828,17566250,0.01000000,BUY,2025-07-16T06:20:21.714562400Z,2025-07-16T06:20:21.737576
GMO,BTC,GMO-1752646821823,17570389,0.00240000,BUY,2025-07-16T06:20:21.860Z,2025-07-16T06:20:21.823507
GMO,BTC,GMO-1752646821823,17570389,0.00240000,SELL,2025-07-16T06:20:21.860Z,2025-07-16T06:20:21.823574
BITFLYER,BTC_JPY,BITFLYER-2609086829,17566250,0.01000000,BUY,2025-07-16T06:20:21.908205700Z,2025-07-16T06:20:21.922907
BITFLYER,BTC_JPY,BITFLYER-2609086830,17566253,0.00400100,BUY,2025-07-16T06:20:21.908205700Z,2025-07-16T06:20:21.922927
BITFLYER,BTC_JPY,BITFLYER-2609086831,17566253,0.08078900,BUY,2025-07-16T06:20:22.959150700Z,2025-07-16T06:20:22.965983
BITFLYER,BTC_JPY,BITFLYER-2609086832,17567623,0.02641338,BUY,2025-07-16T06:20:22.959150700Z,2025-07-16T06:20:22.966023
BITFLYER,BTC_JPY,BITFLYER-2609086833,17567624,0.03000000,BUY,2025-07-16T06:20:22.959150700Z,2025-07-16T06:20:22.966059
BITFLYER,BTC_JPY,BITFLYER-2609086834,17567889,0.01279762,BUY,2025-07-16T06:20:22.959150700Z,2025-07-16T06:20:22.966110
GMO,BTC_JPY,GMO-1752646823047,17541215,0.01000000,BUY,2025-07-16T06:20:23.087Z,2025-07-16T06:20:23.047999
GMO,BTC_JPY,GMO-1752646823048,17541215,0.01000000,SELL,2025-07-16T06:20:23.087Z,2025-07-16T06:20:23.048050
BITFLYER,FX_BTC_JPY,BITFLYER-2609084430,17545019,0.00100000,BUY,2025-07-16T06:20:25.971550Z,2025-07-16T06:20:25.976986
BITFLYER,FX_BTC_JPY,BITFLYER-2609084431,17545099,0.03508649,SELL,2025-07-16T06:20:28.252301500Z,2025-07-16T06:20:28.232452
BITFLYER,FX_BTC_JPY,BITFLYER-2609084432,17545099,0.01491351,SELL,2025-07-16T06:20:28.399197300Z,2025-07-16T06:20:28.385898
BITFLYER,BTC_JPY,BITFLYER-2609086864,17565434,0.01000000,BUY,2025-07-16T06:20:31.820224500Z,2025-07-16T06:20:31.866210
BITFLYER,BTC_JPY,BITFLYER-2609086868,17565434,0.01200060,BUY,2025-07-16T06:20:32.862747900Z,2025-07-16T06:20:32.874699
GMO,BTC_JPY,GMO-1752646834736,17542569,0.00300000,BUY,2025-07-16T06:20:34.772Z,2025-07-16T06:20:34.736115
GMO,BTC_JPY,GMO-1752646834736,17542569,0.00300000,SELL,2025-07-16T06:20:34.772Z,2025-07-16T06:20:34.736264
GMO,BTC_JPY,GMO-1752646834740,17544623,0.00300000,BUY,2025-07-16T06:20:34.772Z,2025-07-16T06:20:34.741045
GMO,BTC_JPY,GMO-1752646834741,17544623,0.00300000,SELL,2025-07-16T06:20:34.772Z,2025-07-16T06:20:34.741117
GMO,BTC_JPY,GMO-1752646834741,17544630,0.00400000,BUY,2025-07-16T06:20:34.772Z,2025-07-16T06:20:34.741193
GMO,BTC_JPY,GMO-1752646834741,17544630,0.00400000,SELL,2025-07-16T06:20:34.772Z,2025-07-16T06:20:34.741227
BITFLYER,BTC_JPY,BITFLYER-2609086877,17565434,0.01000000,BUY,2025-07-16T06:20:36.190297900Z,2025-07-16T06:20:36.200552
BITFLYER,BTC_JPY,BITFLYER-2609086888,17565434,0.01400130,BUY,2025-07-16T06:20:39.852295Z,2025-07-16T06:20:39.865262
BITFLYER,BTC_JPY,BITFLYER-2609086893,17564658,0.02200000,SELL,2025-07-16T06:20:41.254484600Z,2025-07-16T06:20:41.297546
BITFLYER,BTC_JPY,BITFLYER-2609086894,17564482,0.27000000,SELL,2025-07-16T06:20:41.254484600Z,2025-07-16T06:20:41.297586
BITFLYER,BTC_JPY,BITFLYER-2609086895,17560187,0.03167190,SELL,2025-07-16T06:20:41.254484600Z,2025-07-16T06:20:41.297622
BITFLYER,BTC_JPY,BITFLYER-2609086896,17560188,0.03599245,SELL,2025-07-16T06:20:41.374713400Z,2025-07-16T06:20:41.405484
BITFLYER,BTC_JPY,BITFLYER-2609086897,17564834,0.02200000,SELL,2025-07-16T06:20:41.447892700Z,2025-07-16T06:20:41.464946
BITFLYER,BTC_JPY,BITFLYER-2609086898,17564659,0.27000000,SELL,2025-07-16T06:20:41.625915400Z,2025-07-16T06:20:41.646394
BITFLYER,BTC_JPY,BITFLYER-2609086902,17568199,0.01400140,BUY,2025-07-16T06:20:45.300583900Z,2025-07-16T06:20:45.311511
BITFLYER,FX_BTC_JPY,BITFLYER-2609084433,17548251,0.00100000,BUY,2025-07-16T06:20:46.824495700Z,2025-07-16T06:20:46.858886
BITFLYER,FX_BTC_JPY,BITFLYER-2609084434,17548261,0.01383718,BUY,2025-07-16T06:20:46.824495700Z,2025-07-16T06:20:46.858929
GMO,BTC_JPY,GMO-1752646847662,17545733,0.01000000,BUY,2025-07-16T06:20:47.698Z,2025-07-16T06:20:47.662560
GMO,BTC_JPY,GMO-1752646847662,17545733,0.01000000,SELL,2025-07-16T06:20:47.698Z,2025-07-16T06:20:47.662606
GMO,BTC,GMO-1752646849107,17571895,0.00100000,BUY,2025-07-16T06:20:49.142Z,2025-07-16T06:20:49.107546
GMO,BTC,GMO-1752646849107,17571895,0.00100000,SELL,2025-07-16T06:20:49.142Z,2025-07-16T06:20:49.107723
BITFLYER,FX_BTC_JPY,BITFLYER-2609084435,17549359,0.00999732,BUY,2025-07-16T06:20:49.540305Z,2025-07-16T06:20:49.528358
BITFLYER,FX_BTC_JPY,BITFLYER-2609084436,17549359,0.01000141,BUY,2025-07-16T06:20:49.540305Z,2025-07-16T06:20:49.528425
BITFLYER,FX_BTC_JPY,BITFLYER-2609084437,17549474,0.00260000,BUY,2025-07-16T06:20:51.328968200Z,2025-07-16T06:20:51.543131
BITFLYER,FX_BTC_JPY,BITFLYER-2609084438,17549474,0.00440000,BUY,2025-07-16T06:20:52.028910600Z,2025-07-16T06:20:52.025382
BITFLYER,FX_BTC_JPY,BITFLYER-2609084439,17549474,0.00300000,BUY,2025-07-16T06:20:52.028910600Z,2025-07-16T06:20:52.025429
GMO,BTC,GMO-1752646852825,17571895,0.00100000,BUY,2025-07-16T06:20:52.863Z,2025-07-16T06:20:52.825570
GMO,BTC,GMO-1752646852825,17571895,0.00100000,SELL,2025-07-16T06:20:52.863Z,2025-07-16T06:20:52.825654
GMO,BTC,GMO-1752646852825,17571896,0.00040000,BUY,2025-07-16T06:20:52.863Z,2025-07-16T06:20:52.825690
GMO,BTC,GMO-1752646852825,17571896,0.00040000,SELL,2025-07-16T06:20:52.863Z,2025-07-16T06:20:52.825737
BITFLYER,FX_BTC_JPY,BITFLYER-2609084440,17549473,0.00300000,BUY,2025-07-16T06:20:53.540009800Z,2025-07-16T06:20:53.539362
BITFLYER,FX_BTC_JPY,BITFLYER-2609084441,17549999,0.00100000,BUY,2025-07-16T06:20:53.653879Z,2025-07-16T06:20:53.666710
BITFLYER,FX_BTC_JPY,BITFLYER-2609084442,17550000,0.59280000,BUY,2025-07-16T06:20:53.653879Z,2025-07-16T06:20:53.666742
BITFLYER,FX_BTC_JPY,BITFLYER-2609084443,17550000,0.10720000,BUY,2025-07-16T06:20:54.241356400Z,2025-07-16T06:20:54.235639
GMO,BTC_JPY,GMO-1752646856099,17547281,0.00300000,BUY,2025-07-16T06:20:56.013Z,2025-07-16T06:20:56.099318
GMO,BTC_JPY,GMO-1752646856099,17547281,0.00300000,SELL,2025-07-16T06:20:56.013Z,2025-07-16T06:20:56.099370
GMO,BTC_JPY,GMO-1752646856099,17547281,0.00200000,BUY,2025-07-16T06:20:56.013Z,2025-07-16T06:20:56.099404
GMO,BTC_JPY,GMO-1752646856099,17547281,0.00200000,SELL,2025-07-16T06:20:56.013Z,2025-07-16T06:20:56.099431
GMO,BTC_JPY,GMO-1752646856099,17547281,0.00300000,BUY,2025-07-16T06:20:56.013Z,2025-07-16T06:20:56.099462
GMO,BTC_JPY,GMO-1752646856099,17547281,0.00300000,SELL,2025-07-16T06:20:56.013Z,2025-07-16T06:20:56.099497
GMO,BTC_JPY,GMO-1752646856099,17547281,0.00200000,BUY,2025-07-16T06:20:56.013Z,2025-07-16T06:20:56.099530
GMO,BTC_JPY,GMO-1752646856099,17547281,0.00200000,SELL,2025-07-16T06:20:56.013Z,2025-07-16T06:20:56.099556
BITFLYER,FX_BTC_JPY,BITFLYER-2609084444,17550792,0.00100000,BUY,2025-07-16T06:20:56.074275Z,2025-07-16T06:20:56.099584
BITFLYER,FX_BTC_JPY,BITFLYER-2609084445,17550793,0.02000000,BUY,2025-07-16T06:20:56.074275Z,2025-07-16T06:20:56.099605
BITFLYER,FX_BTC_JPY,BITFLYER-2609084446,17551288,0.00114239,BUY,2025-07-16T06:20:56.170014700Z,2025-07-16T06:20:56.179406
BITFLYER,FX_BTC_JPY,BITFLYER-2609084447,17551651,0.00100000,BUY,2025-07-16T06:20:56.186584400Z,2025-07-16T06:20:56.231477
BITFLYER,FX_BTC_JPY,BITFLYER-2609084448,17551651,0.00900000,BUY,2025-07-16T06:20:56.297009100Z,2025-07-16T06:20:56.429154
BITFLYER,FX_BTC_JPY,BITFLYER-2609084449,17552774,0.03410872,BUY,2025-07-16T06:20:56.297009100Z,2025-07-16T06:20:56.429208
BITFLYER,FX_BTC_JPY,BITFLYER-2609084450,17552774,0.04489128,BUY,2025-07-16T06:20:56.297009100Z,2025-07-16T06:20:56.429231
GMO,BTC,GMO-1752646856831,17571895,0.00100000,BUY,2025-07-16T06:20:56.866Z,2025-07-16T06:20:56.831832
GMO,BTC,GMO-1752646856831,17571895,0.00100000,SELL,2025-07-16T06:20:56.866Z,2025-07-16T06:20:56.831957
GMO,BTC,GMO-1752646856831,17571896,0.00300000,BUY,2025-07-16T06:20:56.866Z,2025-07-16T06:20:56.832028
GMO,BTC,GMO-1752646856832,17571896,0.00300000,SELL,2025-07-16T06:20:56.866Z,2025-07-16T06:20:56.832082
BITFLYER,BTC_JPY,BITFLYER-2609086912,17572700,0.01186300,BUY,2025-07-16T06:20:56.865209200Z,2025-07-16T06:20:56.935017
BITFLYER,BTC_JPY,BITFLYER-2609086914,17572700,0.01000000,BUY,2025-07-16T06:20:57.697512300Z,2025-07-16T06:20:57.748954
GMO,BTC,GMO-1752646860831,17572759,0.00590000,BUY,2025-07-16T06:21:00.863Z,2025-07-16T06:21:00.831993
GMO,BTC,GMO-1752646860832,17572759,0.00590000,SELL,2025-07-16T06:21:00.863Z,2025-07-16T06:21:00.832066
BITFLYER,FX_BTC_JPY,BITFLYER-2609084451,17552773,0.01000000,BUY,2025-07-16T06:21:01.003320300Z,2025-07-16T06:21:01.012037
BITFLYER,FX_BTC_JPY,BITFLYER-2609084452,17550450,0.01000000,SELL,2025-07-16T06:21:01.302659500Z,2025-07-16T06:21:01.315435
BITFLYER,BTC_JPY,BITFLYER-2609086921,17570000,0.01000000,BUY,2025-07-16T06:21:02.270008400Z,2025-07-16T06:21:02.843864
BITFLYER,FX_BTC_JPY,BITFLYER-2609084453,17552128,0.00100000,BUY,2025-07-16T06:21:02.800277600Z,2025-07-16T06:21:02.845902
BITFLYER,FX_BTC_JPY,BITFLYER-2609084454,17552774,0.01900000,SELL,2025-07-16T06:21:03.264584600Z,2025-07-16T06:21:03.280938
BITFLYER,FX_BTC_JPY,BITFLYER-2609084455,17552774,0.02000000,SELL,2025-07-16T06:21:05.864355400Z,2025-07-16T06:21:05.854672
BITFLYER,BTC_JPY,BITFLYER-2609086924,17570000,0.01000000,BUY,2025-07-16T06:21:07.286110500Z,2025-07-16T06:21:07.377288
BITFLYER,FX_BTC_JPY,BITFLYER-2609084456,17551342,0.02000000,SELL,2025-07-16T06:21:08.942513400Z,2025-07-16T06:21:08.965562
BITFLYER,FX_BTC_JPY,BITFLYER-2609084457,17550898,0.00600000,SELL,2025-07-16T06:21:09.047072400Z,2025-07-16T06:21:09.059553
BITFLYER,FX_BTC_JPY,BITFLYER-2609084458,17550898,0.00900000,SELL,2025-07-16T06:21:09.047072400Z,2025-07-16T06:21:09.059572
BITFLYER,FX_BTC_JPY,BITFLYER-2609084459,17550908,0.02000000,SELL,2025-07-16T06:21:09.297876Z,2025-07-16T06:21:09.292469
BITFLYER,FX_BTC_JPY,BITFLYER-2609084460,17550461,0.01000000,SELL,2025-07-16T06:21:09.297876Z,2025-07-16T06:21:09.292500
BITFLYER,FX_BTC_JPY,BITFLYER-2609084461,17550461,0.00100000,SELL,2025-07-16T06:21:09.297876Z,2025-07-16T06:21:09.292517
BITFLYER,BTC_JPY,BITFLYER-2609086928,17570000,0.01199920,BUY,2025-07-16T06:21:11.375750400Z,2025-07-16T06:21:11.399417
GMO,BTC,GMO-1752646872329,17573549,0.00150000,BUY,2025-07-16T06:21:12.365Z,2025-07-16T06:21:12.329195
GMO,BTC,GMO-1752646872329,17573549,0.00150000,SELL,2025-07-16T06:21:12.365Z,2025-07-16T06:21:12.329256
BITFLYER,FX_BTC_JPY,BITFLYER-2609084462,17549447,0.00200000,SELL,2025-07-16T06:21:12.454499800Z,2025-07-16T06:21:12.445036
BITFLYER,FX_BTC_JPY,BITFLYER-2609084463,17549353,0.00114239,SELL,2025-07-16T06:21:12.832360800Z,2025-07-16T06:21:12.831006
BITFLYER,FX_BTC_JPY,BITFLYER-2609084464,17549106,0.02000000,SELL,2025-07-16T06:21:13.399576200Z,2025-07-16T06:21:13.384341
BITFLYER,FX_BTC_JPY,BITFLYER-2609084465,17548849,0.00100000,SELL,2025-07-16T06:21:13.399576200Z,2025-07-16T06:21:13.384370
BITFLYER,FX_BTC_JPY,BITFLYER-2609084466,17548765,0.00100000,SELL,2025-07-16T06:21:13.399576200Z,2025-07-16T06:21:13.384387
BITFLYER,BTC_JPY,BITFLYER-2609086931,17569999,0.01303510,BUY,2025-07-16T06:21:16.791096800Z,2025-07-16T06:21:16.798163
BITFLYER,BTC_JPY,BITFLYER-2609086932,17569999,0.01000000,BUY,2025-07-16T06:21:16.822387900Z,2025-07-16T06:21:16.828614
BITFLYER,FX_BTC_JPY,BITFLYER-2609084467,17550083,0.00100000,SELL,2025-07-16T06:21:17.958164500Z,2025-07-16T06:21:17.956341
BITFLYER,FX_BTC_JPY,BITFLYER-2609084468,17550082,0.00100000,SELL,2025-07-16T06:21:17.958164500Z,2025-07-16T06:21:17.956361
BITFLYER,FX_BTC_JPY,BITFLYER-2609084469,17545523,0.01914931,SELL,2025-07-16T06:21:19.400098600Z,2025-07-16T06:21:19.512571
BITFLYER,FX_BTC_JPY,BITFLYER-2609084470,17545301,0.02000000,SELL,2025-07-16T06:21:19.620841800Z,2025-07-16T06:21:19.638935
BITFLYER,FX_BTC_JPY,BITFLYER-2609084471,17545300,0.00363572,SELL,2025-07-16T06:21:19.620841800Z,2025-07-16T06:21:19.638964
BITFLYER,FX_BTC_JPY,BITFLYER-2609084472,17545300,0.00363661,SELL,2025-07-16T06:21:19.620841800Z,2025-07-16T06:21:19.638991
BITFLYER,FX_BTC_JPY,BITFLYER-2609084473,17545203,0.00363431,SELL,2025-07-16T06:21:19.620841800Z,2025-07-16T06:21:19.639016
BITFLYER,FX_BTC_JPY,BITFLYER-2609084474,17545153,0.00100000,SELL,2025-07-16T06:21:19.620841800Z,2025-07-16T06:21:19.639069
GMO,BTC_JPY,GMO-1752646879786,17541745,0.01000000,SELL,2025-07-16T06:21:19.826Z,2025-07-16T06:21:19.786934
GMO,BTC_JPY,GMO-1752646879788,17541745,0.01000000,BUY,2025-07-16T06:21:19.826Z,2025-07-16T06:21:19.788329
GMO,BTC,GMO-1752646879886,17572540,0.01500000,SELL,2025-07-16T06:21:19.925Z,2025-07-16T06:21:19.886896
GMO,BTC,GMO-1752646879886,17572540,0.01500000,BUY,2025-07-16T06:21:19.925Z,2025-07-16T06:21:19.886941
BITFLYER,BTC_JPY,BITFLYER-2609086936,17567449,0.20000000,SELL,2025-07-16T06:21:20.126928100Z,2025-07-16T06:21:20.144715
BITFLYER,FX_BTC_JPY,BITFLYER-2609084475,17544216,0.02435069,SELL,2025-07-16T06:21:20.463812100Z,2025-07-16T06:21:20.457602
BITFLYER,FX_BTC_JPY,BITFLYER-2609084476,17543999,0.00100000,SELL,2025-07-16T06:21:20.747467200Z,2025-07-16T06:21:20.745334
BITFLYER,FX_BTC_JPY,BITFLYER-2609084477,17543110,0.05000000,SELL,2025-07-16T06:21:21.465418Z,2025-07-16T06:21:21.500060
BITFLYER,FX_BTC_JPY,BITFLYER-2609084478,17542648,0.01000000,SELL,2025-07-16T06:21:21.481116200Z,2025-07-16T06:21:21.500088
BITFLYER,FX_BTC_JPY,BITFLYER-2609084479,17542634,0.00200000,SELL,2025-07-16T06:21:21.481116200Z,2025-07-16T06:21:21.500107
GMO,BTC_JPY,GMO-1752646881983,17539540,0.01000000,SELL,2025-07-16T06:21:22.016Z,2025-07-16T06:21:21.983329
GMO,BTC_JPY,GMO-1752646881983,17539540,0.01000000,BUY,2025-07-16T06:21:22.016Z,2025-07-16T06:21:21.983368
GMO,BTC,GMO-1752646882210,17570300,0.00019000,SELL,2025-07-16T06:21:22.069Z,2025-07-16T06:21:22.210939
GMO,BTC,GMO-1752646882210,17570300,0.00019000,BUY,2025-07-16T06:21:22.069Z,2025-07-16T06:21:22.210985
GMO,BTC,GMO-1752646882211,17570300,0.00390000,SELL,2025-07-16T06:21:22.069Z,2025-07-16T06:21:22.211034
GMO,BTC,GMO-1752646882211,17570300,0.00390000,BUY,2025-07-16T06:21:22.069Z,2025-07-16T06:21:22.211066
BITFLYER,FX_BTC_JPY,BITFLYER-2609084480,17540496,0.05000000,SELL,2025-07-16T06:21:22.904569600Z,2025-07-16T06:21:22.895078
BITFLYER,FX_BTC_JPY,BITFLYER-2609084481,17540435,0.00900000,SELL,2025-07-16T06:21:22.904569600Z,2025-07-16T06:21:22.895158
BITFLYER,FX_BTC_JPY,BITFLYER-2609084482,17540435,0.00600000,SELL,2025-07-16T06:21:22.904569600Z,2025-07-16T06:21:22.895194
BITFLYER,FX_BTC_JPY,BITFLYER-2609084483,17541839,0.02000000,SELL,2025-07-16T06:21:28.413355200Z,2025-07-16T06:21:28.524048
BITFLYER,FX_BTC_JPY,BITFLYER-2609084484,17541839,0.00100000,SELL,2025-07-16T06:21:31.893233200Z,2025-07-16T06:21:32.067174
BITFLYER,FX_BTC_JPY,BITFLYER-2609084485,17541839,0.05900000,SELL,2025-07-16T06:21:32.520158100Z,2025-07-16T06:21:32.536839
BITFLYER,FX_BTC_JPY,BITFLYER-2609084486,17541835,0.04489128,SELL,2025-07-16T06:21:32.520158100Z,2025-07-16T06:21:32.536864
BITFLYER,FX_BTC_JPY,BITFLYER-2609084487,17541556,0.03000000,SELL,2025-07-16T06:21:33.108381500Z,2025-07-16T06:21:33.100845
BITFLYER,FX_BTC_JPY,BITFLYER-2609084488,17541294,0.03000000,SELL,2025-07-16T06:21:34.238315300Z,2025-07-16T06:21:34.234662
BITFLYER,FX_BTC_JPY,BITFLYER-2609084489,17540284,0.00380000,SELL,2025-07-16T06:21:34.238315300Z,2025-07-16T06:21:34.234681
BITFLYER,FX_BTC_JPY,BITFLYER-2609084490,17539878,0.00600000,SELL,2025-07-16T06:21:34.437137700Z,2025-07-16T06:21:34.511391
BITFLYER,FX_BTC_JPY,BITFLYER-2609084491,17542854,0.00100000,BUY,2025-07-16T06:21:37.163971800Z,2025-07-16T06:21:37.165220
BITFLYER,FX_BTC_JPY,BITFLYER-2609084492,17542855,0.10000000,BUY,2025-07-16T06:21:37.163971800Z,2025-07-16T06:21:37.165241
BITFLYER,FX_BTC_JPY,BITFLYER-2609084493,17542879,0.09900000,BUY,2025-07-16T06:21:37.163971800Z,2025-07-16T06:21:37.165287
BITFLYER,FX_BTC_JPY,BITFLYER-2609084494,17542746,0.00100000,BUY,2025-07-16T06:21:42.212625400Z,2025-07-16T06:21:42.233542
BITFLYER,FX_BTC_JPY,BITFLYER-2609084495,17542879,0.01900247,BUY,2025-07-16T06:21:43.085722900Z,2025-07-16T06:21:43.082231
BITFLYER,FX_BTC_JPY,BITFLYER-2609084496,17541919,0.03000000,SELL,2025-07-16T06:21:43.632170100Z,2025-07-16T06:21:43.853650
BITFLYER,FX_BTC_JPY,BITFLYER-2609084497,17541117,0.01500000,SELL,2025-07-16T06:21:43.775171700Z,2025-07-16T06:21:43.854831
BITFLYER,FX_BTC_JPY,BITFLYER-2609084498,17542223,0.03000000,BUY,2025-07-16T06:21:45.311593800Z,2025-07-16T06:21:45.510690
BITFLYER,FX_BTC_JPY,BITFLYER-2609084499,17542879,0.17000000,BUY,2025-07-16T06:21:45.311593800Z,2025-07-16T06:21:45.510714
BITFLYER,FX_BTC_JPY,BITFLYER-2609084500,17542780,0.01200000,BUY,2025-07-16T06:21:45.899382400Z,2025-07-16T06:21:45.914757
BITFLYER,FX_BTC_JPY,BITFLYER-2609084501,17542780,0.00900000,BUY,2025-07-16T06:21:45.899382400Z,2025-07-16T06:21:45.914799
BITFLYER,FX_BTC_JPY,BITFLYER-2609084502,17542840,0.00127000,BUY,2025-07-16T06:21:45.899382400Z,2025-07-16T06:21:45.914835
BITFLYER,FX_BTC_JPY,BITFLYER-2609084503,17542879,0.01915593,BUY,2025-07-16T06:21:45.899382400Z,2025-07-16T06:21:45.914870
BITFLYER,FX_BTC_JPY,BITFLYER-2609084504,17542879,0.06461795,BUY,2025-07-16T06:21:46.025872100Z,2025-07-16T06:21:46.074408
BITFLYER,FX_BTC_JPY,BITFLYER-2609084505,17542879,0.03130945,BUY,2025-07-16T06:21:46.073546500Z,2025-07-16T06:21:46.183329
BITFLYER,FX_BTC_JPY,BITFLYER-2609084506,17542879,0.09691420,BUY,2025-07-16T06:21:46.104810800Z,2025-07-16T06:21:46.183600
BITFLYER,FX_BTC_JPY,BITFLYER-2609084507,17542147,0.00100000,BUY,2025-07-16T06:21:48.470703100Z,2025-07-16T06:21:48.473164
BITFLYER,FX_BTC_JPY,BITFLYER-2609084508,17543902,0.03500127,BUY,2025-07-16T06:21:50.876847800Z,2025-07-16T06:21:50.965517
BITFLYER,FX_BTC_JPY,BITFLYER-2609084509,17544483,0.08000000,BUY,2025-07-16T06:21:50.876847800Z,2025-07-16T06:21:50.965544
BITFLYER,FX_BTC_JPY,BITFLYER-2609084510,17544652,0.05122131,BUY,2025-07-16T06:21:51.998619600Z,2025-07-16T06:21:51.989329
BITFLYER,FX_BTC_JPY,BITFLYER-2609084511,17543902,0.00100000,BUY,2025-07-16T06:21:53.308293500Z,2025-07-16T06:21:53.317450
BITFLYER,FX_BTC_JPY,BITFLYER-2609084512,17544303,0.00100000,SELL,2025-07-16T06:22:00.704669700Z,2025-07-16T06:22:00.699174
BITFLYER,FX_BTC_JPY,BITFLYER-2609084513,17544303,0.01900000,SELL,2025-07-16T06:22:00.704669700Z,2025-07-16T06:22:00.699194
BITFLYER,FX_BTC_JPY,BITFLYER-2609084514,17546057,0.00100000,SELL,2025-07-16T06:22:01.938845800Z,2025-07-16T06:22:01.927132
BITFLYER,FX_BTC_JPY,BITFLYER-2609084515,17545529,0.00809140,BUY,2025-07-16T06:22:02.489134400Z,2025-07-16T06:22:02.482461
BITFLYER,FX_BTC_JPY,BITFLYER-2609084516,17544304,0.02000000,SELL,2025-07-16T06:22:03.314158100Z,2025-07-16T06:22:03.359101
BITFLYER,FX_BTC_JPY,BITFLYER-2609084517,17545529,0.02456004,BUY,2025-07-16T06:22:03.669997900Z,2025-07-16T06:22:03.670213
BITFLYER,FX_BTC_JPY,BITFLYER-2609084518,17546266,0.00100000,BUY,2025-07-16T06:22:13.717778Z,2025-07-16T06:22:13.720749
BITFLYER,BTC_JPY,BITFLYER-2609087033,17567999,0.02184543,BUY,2025-07-16T06:22:17.754841400Z,2025-07-16T06:22:17.831339
BITFLYER,BTC_JPY,BITFLYER-2609087034,17568000,0.02020000,BUY,2025-07-16T06:22:17.754841400Z,2025-07-16T06:22:17.831382
BITFLYER,BTC_JPY,BITFLYER-2609087035,17568100,0.19795457,BUY,2025-07-16T06:22:17.754841400Z,2025-07-16T06:22:17.831400
BITFLYER,FX_BTC_JPY,BITFLYER-2609084519,17546062,0.00100000,SELL,2025-07-16T06:22:19.193243700Z,2025-07-16T06:22:19.192026
BITFLYER,FX_BTC_JPY,BITFLYER-2609084520,17544303,0.07656250,SELL,2025-07-16T06:22:19.565855400Z,2025-07-16T06:22:19.564290
BITFLYER,BTC_JPY,BITFLYER-2609087041,17568000,0.01000000,SELL,2025-07-16T06:22:19.612390800Z,2025-07-16T06:22:19.682533
BITFLYER,FX_BTC_JPY,BITFLYER-2609084521,17544303,0.04734856,SELL,2025-07-16T06:22:27.453333700Z,2025-07-16T06:22:27.444135
BITFLYER,FX_BTC_JPY,BITFLYER-2609084522,17544303,0.03320090,SELL,2025-07-16T06:22:27.453333700Z,2025-07-16T06:22:27.444169
BITFLYER,FX_BTC_JPY,BITFLYER-2609084523,17544303,0.03419583,SELL,2025-07-16T06:22:27.465289Z,2025-07-16T06:22:27.444187
GMO,BTC_JPY,GMO-1752646948270,17544514,0.01000000,SELL,2025-07-16T06:22:28.310Z,2025-07-16T06:22:28.270542
GMO,BTC_JPY,GMO-1752646948270,17544514,0.01000000,BUY,2025-07-16T06:22:28.310Z,2025-07-16T06:22:28.270601
BITFLYER,FX_BTC_JPY,BITFLYER-2609084524,17544303,0.00869221,SELL,2025-07-16T06:22:29.555877900Z,2025-07-16T06:22:29.691645
BITFLYER,FX_BTC_JPY,BITFLYER-2609084525,17544243,0.00100000,BUY,2025-07-16T06:22:30.202988300Z,2025-07-16T06:22:30.179178
BITFLYER,FX_BTC_JPY,BITFLYER-2609084526,17544244,0.01800000,BUY,2025-07-16T06:22:30.202988300Z,2025-07-16T06:22:30.179198
BITFLYER,FX_BTC_JPY,BITFLYER-2609084527,17544255,0.01130779,BUY,2025-07-16T06:22:30.202988300Z,2025-07-16T06:22:30.179237
BITFLYER,FX_BTC_JPY,BITFLYER-2609084528,17544244,0.03030000,BUY,2025-07-16T06:22:30.357780500Z,2025-07-16T06:22:30.350842
BITFLYER,FX_BTC_JPY,BITFLYER-2609084529,17545687,0.00100000,SELL,2025-07-16T06:22:35.627873500Z,2025-07-16T06:22:35.624667
BITFLYER,FX_BTC_JPY,BITFLYER-2609084530,17544429,0.00900000,SELL,2025-07-16T06:22:35.627873500Z,2025-07-16T06:22:35.624725
GMO,BTC,GMO-1752646955850,17571179,0.00250000,BUY,2025-07-16T06:22:35.859Z,2025-07-16T06:22:35.850412
